D195106 1,21;2,49;3,62;4,80;5,83;6,93;7,111;8,129;9,138;10,145;11,146;12,173;13,183;14,198;15,217;16,232;17,254;18,260;19,281;20,296;21,315;22,325;23,335;24,351;25,363;26,388;27,410;28,435;29,441;30,459;31,478;32,490;33,520;34,538;35,553;36,580;37,559;38,546;39,534;40,525;41,513;42,483;43,467;44,449;45,427;46,402;47,399;48,398;49,382;50,355;51,331;52,304;53,300;54,296;55,295;56,273;57,245;58,230;59,218;60,217;61,211;62,195;63,185;64,166;65,144;66,120;67,99;68,86;69,83;70,62
D206106 1,4;2,14;3,20;4,41;5,66;6,84;7,111;8,123;9,153;10,159;11,174;12,184;13,188;14,212;15,227;16,233;17,254;18,258;19,270;20,286;21,296;22,324;23,331;24,344;25,359;26,387;27,399;28,405;29,435;30,438;31,454;32,482;33,512;34,522;35,552;36,567;37,546;38,516;39,488;40,479;41,476;42,464;43,458;44,451;45,427;46,399;47,374;48,362;49,353;50,335;51,307;52,292;53,279;54,270;55,255;56,252;57,243;58,234;59,219;60,210;61,209;62,206;63,200;64,179;65,154;66,150;67,135;68,117;69,99;70,93
D217106 1,6;2,30;3,38;4,46;5,70;6,94;7,98;8,125;9,144;10,172;11,175;12,200;13,224;14,225;15,247;16,253;17,265;18,279;19,307;20,323;21,334;22,353;23,370;24,379;25,388;26,415;27,432;28,451;29,473;30,462;31,456;32,426;33,409;34,393;35,365;36,346;37,337;38,325;39,301;40,287;41,281;42,272;43,256;44,228;45,201;46,171;47,139;48,138;49,122;50,111;51,86;52,70;53,42;54,28;55,19;56,2;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D228106 1,24;2,27;3,30;4,49;5,56;6,71;7,101;8,125;9,126;10,130;11,152;12,176;13,180;14,201;15,202;16,206;17,227;18,242;19,264;20,294;21,312;22,319;23,349;24,379;25,385;26,401;27,414;28,442;29,472;30,476;31,491;32,501;33,502;34,520;35,533;36,555;37,539;38,536;39,523;40,517;41,511;42,504;43,477;44,452;45,425;46,406;47,376;48,370;49,361;50,348;51,339;52,324;53,317;54,304;55,283;56,265;57,264;58,260;59,251;60,226;61,204;62,197;63,196;64,174;65,167;66,166;67,147;68,120;69,110;70,88
D239106 1,19;2,27;3,52;4,80;5,81;6,95;7,109;8,141;9,173;10,192;11,195;12,209;13,210;14,242;15,272;16,288;17,307;18,308;19,338;20,360;21,363;22,364;23,375;24,395;25,399;26,408;27,414;28,417;29,436;30,417;31,406;32,394;33,382;34,373;35,356;36,334;37,326;38,318;39,310;40,304;41,292;42,276;43,251;44,223;45,209;46,190;47,179;48,155;49,152;50,151;51,132;52,115;53,104;54,74;55,52;56,51;57,24;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D250106 1,1;2,6;3,29;4,32;5,37;6,52;7,75;8,80;9,90;10,114;11,138;12,143;13,153;14,175;15,178;16,187;17,205;18,214;19,223;20,232;21,254;22,272;23,292;24,310;25,326;26,327;27,342;28,368;29,387;30,406;31,412;32,423;33,443;34,444;35,449;36,450;37,469;38,476;39,485;40,487;41,497;42,508;43,528;44,538;45,554;46,574;47,593;48,608;49,632;50,645;51,621;52,603;53,598;54,578;55,571;56,551;57,550;58,528;59,526;60,516;61,497;62,494;63,480;64,477;65,471;66,448;67,434;68,428;69,418;70,413
D261106 1,6;2,17;3,47;4,65;5,76;6,108;7,111;8,138;9,139;10,159;11,165;12,185;13,195;14,201;15,228;16,251;17,281;18,284;19,294;20,328;21,358;22,375;23,353;24,326;25,325;26,293;27,276;28,259;29,231;30,230;31,215;32,204;33,194;34,160;35,150;36,127;37,104;38,74;39,66;40,38;41,25;42,10;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D272106 1,24;2,42;3,60;4,66;5,82;6,109;7,110;8,138;9,160;10,163;11,191;12,207;13,220;14,233;15,246;16,258;17,274;18,292;19,301;20,316;21,335;22,356;23,369;24,379;25,409;26,437;27,450;28,471;29,490;30,505;31,518;32,528;33,556;34,578;35,591;36,595;37,568;38,565;39,558;40,546;41,524;42,502;43,499;44,478;45,463;46,460;47,442;48,430;49,409;50,387;51,369;52,360;53,341;54,335;55,319;56,306;57,282;58,270;59,254;60,239;61,220;62,195;63,183;64,153;65,129;66,125;67,107;68,101;69,73;70,52
D283106 1,9;2,32;3,37;4,42;5,58;6,71;7,95;8,109;9,127;10,151;11,170;12,171;13,191;14,213;15,227;16,245;17,250;18,252;19,254;20,259;21,262;22,281;23,295;24,314;25,325;26,335;27,349;28,365;29,366;30,381;31,390;32,396;33,418;34,442;35,443;36,458;37,481;38,482;39,496;40,497;41,498;42,516;43,531;44,554;45,570;46,576;47,594;48,600;49,616;50,619;51,603;52,587;53,581;54,567;55,565;56,552;57,530;58,511;59,491;60,482;61,459;62,457;63,447;64,436;65,429;66,428;67,425;68,407;69,404;70,393
D294106 1,22;2,41;3,56;4,66;5,88;6,101;7,104;8,111;9,112;10,113;11,122;12,148;13,166;14,190;15,201;16,216;17,230;18,237;19,251;20,274;21,294;22,316;23,321;24,344;25,364;26,371;27,389;28,409;29,424;30,430;31,445;32,458;33,473;34,499;35,523;36,545;37,554;38,568;39,569;40,576;41,582;42,604;43,605;44,620;45,621;46,645;47,652;48,659;49,678;50,694;51,671;52,648;53,624;54,601;55,598;56,580;57,554;58,553;59,544;60,534;61,511;62,505;63,504;64,478;65,475;66,472;67,446;68,423;69,397;70,378
D305106 1,24;2,49;3,73;4,77;5,78;6,85;7,101;8,123;9,138;10,160;11,175;12,200;13,201;14,229;15,242;16,255;17,262;18,283;19,286;20,298;21,308;22,333;23,334;24,353;25,359;26,378;27,379;28,395;29,417;30,439;31,460;32,485;33,506;34,536;35,555;36,570;37,563;38,556;39,547;40,535;41,519;42,507;43,491;44,464;45,442;46,439;47,429;48,419;49,409;50,406;51,393;52,371;53,367;54,349;55,327;56,312;57,300;58,276;59,255;60,243;61,233;62,206;63,181;64,159;65,152;66,133;67,118;68,88;69,67;70,49
D114113 1,24;2,25;3,33;4,55;5,74;6,83;7,102;8,103;9,120;10,139;11,147;12,175;13,194;14,206;15,226;16,253;17,277;18,302;19,310;20,334;21,364;22,394;23,400;24,427;25,443;26,468;27,484;28,511;29,539;30,514;31,492;32,460;33,428;34,404;35,401;36,390;37,384;38,360;39,357;40,351;41,343;42,324;43,294;44,267;45,237;46,233;47,209;48,197;49,173;50,151;51,121;52,118;53,96;54,80;55,60;56,38;57,10;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D125113 1,15;2,24;3,31;4,46;5,51;6,73;7,81;8,99;9,115;10,137;11,155;12,160;13,164;14,168;15,173;16,174;17,202;18,223;19,224;20,225;21,234;22,243;23,269;24,290;25,318;26,327;27,334;28,335;29,337;30,351;31,365;32,367;33,386;34,412;35,430;36,453;37,479;38,498;39,519;40,545;41,556;42,582;43,608;44,582;45,570;46,552;47,544;48,540;49,532;50,510;51,485;52,481;53,453;54,430;55,429;56,427;57,408;58,382;59,374;60,346;61,334;62,325;63,303;64,275;65,253;66,227;67,208;68,192;69,164;70,142
D136113 1,6;2,12;3,24;4,45;5,66;6,85;7,100;8,119;9,143;10,156;11,168;12,192;13,211;14,235;15,253;16,281;17,306;18,318;19,325;20,331;21,334;22,337;23,350;24,359;25,375;26,376;27,377;28,378;29,390;30,399;31,429;32,442;33,467;34,471;35,492;36,507;37,495;38,492;39,480;40,476;41,461;42,442;43,435;44,405;45,402;46,393;47,383;48,368;49,340;50,327;51,303;52,296;53,280;54,252;55,227;56,220;57,202;58,184;59,175;60,156;61,147;62,146;63,122;64,101;65,95;66,85;67,75;68,68;69,67;70,55
D147113 1,20;2,40;3,62;4,63;5,78;6,103;7,116;8,121;9,134;10,147;11,181;12,209;13,241;14,261;15,295;16,308;17,319;18,336;19,368;20,391;21,414;22,420;23,392;24,384;25,359;26,341;27,314;28,304;29,286;30,254;31,237;32,205;33,187;34,186;35,173;36,172;37,140;38,134;39,114;40,101;41,91;42,88;43,63;44,41;45,36;46,23;47,15;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D158113 1,1;2,9;3,10;4,35;5,36;6,44;7,71;8,101;9,116;10,150;11,161;12,172;13,195;14,223;15,240;16,248;17,249;18,283;19,311;20,322;21,354;22,376;23,348;24,323;25,322;26,299;27,291;28,281;29,259;30,246;31,218;32,203;33,169;34,137;35,117;36,100;37,80;38,50;39,42;40,29;41,1;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D169113 1,27;2,32;3,42;4,50;5,82;6,110;7,118;8,138;9,155;10,170;11,193;12,206;13,217;14,251;15,259;16,277;17,311;18,343;19,353;20,380;21,408;22,413;23,412;24,395;25,370;26,359;27,353;28,348;29,328;30,315;31,298;32,295;33,275;34,245;35,211;36,191;37,180;38,157;39,123;40,105;41,104;42,86;43,83;44,75;45,50;46,16;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D180113 1,13;2,23;3,51;4,62;5,72;6,83;7,91;8,96;9,114;10,129;11,140;12,163;13,180;14,207;15,217;16,247;17,264;18,289;19,316;20,348;21,366;22,377;23,354;24,329;25,302;26,270;27,257;28,246;29,231;30,197;31,196;32,185;33,168;34,160;35,135;36,108;37,86;38,66;39,60;40,28;41,25;42,8;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D191113 1,19;2,49;3,73;4,101;5,121;6,127;7,135;8,143;9,144;10,147;11,179;12,182;13,209;14,210;15,211;16,243;17,263;18,288;19,307;20,316;21,328;22,329;23,332;24,343;25,365;26,389;27,390;28,420;29,426;30,398;31,395;32,394;33,377;34,365;35,343;36,334;37,314;38,292;39,264;40,242;41,234;42,223;43,209;44,185;45,158;46,155;47,136;48,109;49,92;50,80;51,69;52,53;53,37;54,18;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D202113 1,22;2,49;3,52;4,79;5,94;6,110;7,140;8,162;9,189;10,193;11,218;12,243;13,264;14,291;15,298;16,320;17,345;18,358;19,365;20,366;21,390;22,397;23,416;24,417;25,445;26,463;27,466;28,487;29,517;30,545;31,554;32,563;33,569;34,591;35,610;36,620;37,611;38,604;39,600;40,591;41,588;42,570;43,558;44,545;45,541;46,528;47,512;48,482;49,461;50,433;51,427;52,426;53,404;54,382;55,352;56,328;57,307;58,291;59,273;60,258;61,255;62,228;63,224;64,194;65,181;66,171;67,158;68,134;69,121;70,99
D213113 1,7;2,31;3,44;4,70;5,75;6,78;7,91;8,92;9,111;10,112;11,115;12,125;13,126;14,136;15,155;16,174;17,188;18,201;19,211;20,221;21,239;22,252;23,276;24,281;25,291;26,293;27,298;28,301;29,312;30,323;31,333;32,348;33,368;34,381;35,395;36,408;37,418;38,444;39,454;40,470;41,479;42,488;43,508;44,531;45,554;46,580;47,585;48,596;49,610;50,628;51,623;52,612;53,592;54,576;55,554;56,535;57,524;58,514;59,501;60,495;61,477;62,467;63,452;64,450;65,443;66,429;67,426;68,419;69,397;70,378
D224113 1,8;2,30;3,36;4,70;5,95;6,118;7,145;8,173;9,174;10,197;11,214;12,246;13,256;14,278;15,298;16,323;17,333;18,351;19,368;20,395;21,420;22,421;23,391;24,371;25,344;26,341;27,331;28,303;29,269;30,244;31,224;32,218;33,203;34,197;35,165;36,138;37,110;38,92;39,82;40,74;41,59;42,49;43,38;44,33;45,18;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D235113 1,9;2,14;3,25;4,27;5,53;6,58;7,65;8,91;9,119;10,133;11,137;12,144;13,163;14,191;15,209;16,234;17,243;18,271;19,283;20,302;21,317;22,324;23,342;24,356;25,374;26,396;27,408;28,416;29,434;30,439;31,457;32,478;33,492;34,514;35,522;36,530;37,534;38,560;39,583;40,591;41,617;42,625;43,640;44,617;45,616;46,608;47,582;48,563;49,538;50,537;51,512;52,505;53,480;54,476;55,468;56,457;57,455;58,441;59,415;60,408;61,400;62,374;63,349;64,326;65,307;66,291;67,286;68,265;69,256;70,248
D246113 1,5;2,9;3,31;4,52;5,57;6,61;7,68;8,76;9,92;10,115;11,120;12,124;13,152;14,166;15,185;16,194;17,196;18,200;19,207;20,214;21,216;22,228;23,235;24,263;25,288;26,310;27,318;28,340;29,345;30,363;31,370;32,379;33,404;34,418;35,427;36,443;37,461;38,480;39,492;40,515;41,534;42,552;43,556;44,549;45,540;46,525;47,507;48,488;49,486;50,458;51,443;52,420;53,394;54,387;55,382;56,381;57,359;58,340;59,336;60,322;61,307;62,298;63,284;64,276;65,271;66,257;67,239;68,220;69,204;70,200
D257113 1,18;2,48;3,63;4,81;5,92;6,95;7,129;8,159;9,189;10,223;11,224;12,258;13,271;14,296;15,321;16,331;17,361;18,372;19,395;20,401;21,424;22,449;23,444;24,443;25,437;26,414;27,404;28,382;29,354;30,348;31,343;32,330;33,319;34,296;35,268;36,236;37,208;38,205;39,200;40,166;41,158;42,141;43,123;44,120;45,102;46,68;47,67;48,42;49,29;50,18;51,15;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D268113 1,3;2,10;3,15;4,24;5,30;6,54;7,65;8,75;9,97;10,99;11,104;12,130;13,149;14,152;15,167;16,190;17,209;18,218;19,219;20,238;21,245;22,254;23,268;24,287;25,288;26,306;27,315;28,322;29,340;30,345;31,361;32,380;33,395;34,398;35,400;36,415;37,422;38,437;39,455;40,461;41,481;42,504;43,524;44,548;45,572;46,574;47,588;48,606;49,613;50,636;51,629;52,615;53,604;54,591;55,573;56,553;57,535;58,517;59,508;60,495;61,472;62,461;63,450;64,424;65,421;66,402;67,400;68,384;69,373;70,357
D279113 1,14;2,28;3,56;4,79;5,93;6,118;7,123;8,130;9,135;10,161;11,189;12,215;13,217;14,226;15,248;16,274;17,302;18,318;19,325;20,347;21,370;22,371;23,379;24,393;25,405;26,416;27,421;28,423;29,449;30,471;31,483;32,484;33,492;34,513;35,529;36,555;37,556;38,563;39,568;40,584;41,612;42,621;43,625;44,618;45,595;46,574;47,573;48,545;49,540;50,517;51,498;52,493;53,472;54,453;55,425;56,421;57,400;58,393;59,391;60,376;61,360;62,346;63,342;64,330;65,304;66,303;67,294;68,290;69,276;70,258
D290113 1,6;2,21;3,23;4,32;5,56;6,59;7,64;8,86;9,87;10,93;11,98;12,121;13,135;14,154;15,168;16,171;17,174;18,192;19,208;20,224;21,231;22,251;23,270;24,292;25,302;26,316;27,334;28,349;29,368;30,377;31,403;32,429;33,434;34,460;35,463;36,473;37,496;38,519;39,522;40,546;41,560;42,571;43,584;44,606;45,617;46,628;47,642;48,649;49,656;50,674;51,656;52,647;53,625;54,614;55,599;56,589;57,566;58,547;59,534;60,524;61,504;62,478;63,473;64,468;65,467;66,452;67,436;68,422;69,415;70,413
D301113 1,7;2,10;3,26;4,42;5,65;6,81;7,97;8,115;9,139;10,146;11,156;12,174;13,197;14,216;15,240;16,266;17,279;18,302;19,311;20,337;21,338;22,352;23,358;24,369;25,385;26,400;27,414;28,415;29,418;30,427;31,437;32,450;33,473;34,499;35,519;36,545;37,567;38,576;39,585;40,586;41,606;42,607;43,608;44,623;45,634;46,648;47,661;48,680;49,702;50,724;51,698;52,678;53,667;54,662;55,649;56,631;57,629;58,627;59,613;60,595;61,589;62,580;63,560;64,550;65,540;66,524;67,521;68,506;69,482;70,466
D312113 1,23;2,41;3,52;4,72;5,81;6,86;7,99;8,118;9,125;10,126;11,142;12,147;13,152;14,168;15,187;16,196;17,205;18,210;19,223;20,226;21,235;22,245;23,258;24,263;25,283;26,305;27,329;28,335;29,336;30,341;31,342;32,364;33,384;34,408;35,422;36,438;37,451;38,467;39,480;40,483;41,507;42,514;43,538;44,541;45,559;46,583;47,585;48,588;49,591;50,606;51,582;52,580;53,577;54,558;55,536;56,513;57,498;58,497;59,490;60,472;61,453;62,433;63,427;64,424;65,401;66,387;67,372;68,369;69,355;70,352
D121120 1,22;2,28;3,47;4,62;5,66;6,75;7,102;8,103;9,124;10,148;11,166;12,196;13,205;14,214;15,241;16,242;17,269;18,270;19,297;20,321;21,322;22,341;23,345;24,361;25,379;26,404;27,422;28,429;29,433;30,451;31,476;32,488;33,498;34,510;35,517;36,539;37,520;38,493;39,483;40,467;41,439;42,433;43,414;44,411;45,399;46,383;47,356;48,341;49,320;50,299;51,271;52,241;53,238;54,208;55,186;56,179;57,160;58,145;59,138;60,116;61,88;62,87;63,77;64,52;65,43;66,40;67,22;68,4;69,0;70,0
D132120 1,1;2,21;3,32;4,38;5,66;6,96;7,108;8,109;9,136;10,144;11,150;12,164;13,178;14,205;15,214;16,226;17,248;18,278;19,305;20,335;21,360;22,363;23,364;24,389;25,398;26,420;27,444;28,471;29,479;30,451;31,440;32,432;33,408;34,392;35,384;36,368;37,348;38,340;39,308;40,283;41,275;42,269;43,263;44,235;45,211;46,181;47,153;48,149;49,140;50,124;51,96;52,88;53,84;54,78;55,59;56,55;57,25;58,13;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D143120 1,11;2,16;3,32;4,56;5,67;6,74;7,93;8,112;9,136;10,146;11,159;12,165;13,170;14,184;15,207;16,226;17,248;18,258;19,284;20,294;21,314;22,317;23,343;24,358;25,364;26,390;27,410;28,433;29,434;30,444;31,466;32,468;33,479;34,503;35,519;36,521;37,522;38,538;39,540;40,564;41,567;42,593;43,612;44,635;45,659;46,665;47,671;48,682;49,700;50,714;51,709;52,694;53,672;54,656;55,651;56,636;57,616;58,596;59,587;60,572;61,563;62,548;63,538;64,512;65,488;66,478;67,459;68,440;69,438;70,425
D154120 1,14;2,40;3,50;4,64;5,65;6,81;7,88;8,94;9,118;10,140;11,153;12,154;13,165;14,185;15,203;16,227;17,230;18,244;19,266;20,290;21,312;22,335;23,345;24,359;25,373;26,387;27,398;28,412;29,418;30,420;31,443;32,466;33,473;34,478;35,491;36,509;37,533;38,539;39,545;40,556;41,579;42,584;43,597;44,600;45,620;46,631;47,642;48,661;49,672;50,674;51,660;52,654;53,649;54,627;55,613;56,599;57,585;58,576;59,567;60,552;61,541;62,528;63,513;64,511;65,509;66,494;67,475;68,449;69,444;70,420
D165120 1,14;2,39;3,55;4,77;5,84;6,110;7,119;8,130;9,144;10,153;11,174;12,202;13,221;14,230;15,245;16,250;17,258;18,273;19,295;20,320;21,336;22,354;23,370;24,396;25,401;26,413;27,414;28,425;29,440;30,465;31,474;32,478;33,494;34,516;35,544;36,546;37,569;38,577;39,578;40,587;41,610;42,638;43,640;44,631;45,620;46,597;47,595;48,591;49,570;50,562;51,534;52,530;53,528;54,503;55,498;56,479;57,457;58,436;59,415;60,396;61,388;62,383;63,368;64,360;65,348;66,323;67,300;68,279;69,265;70,260
D176120 1,11;2,27;3,45;4,59;5,87;6,103;7,124;8,150;9,159;10,177;11,181;12,199;13,200;14,223;15,246;16,260;17,281;18,304;19,306;20,325;21,353;22,367;23,381;24,393;25,401;26,405;27,417;28,418;29,422;30,434;31,448;32,455;33,464;34,476;35,501;36,523;37,544;38,569;39,587;40,608;41,612;42,640;43,656;44,638;45,637;46,619;47,603;48,585;49,560;50,551;51,542;52,516;53,507;54,492;55,469;56,453;57,435;58,419;59,408;60,386;61,368;62,361;63,354;64,335;65,330;66,312;67,303;68,282;69,280;70,262
D187120 1,14;2,40;3,49;4,65;5,74;6,92;7,111;8,118;9,120;10,121;11,137;12,152;13,163;14,183;15,197;16,206;17,230;18,253;19,256;20,279;21,298;22,320;23,325;24,349;25,351;26,356;27,361;28,363;29,377;30,384;31,406;32,428;33,438;34,456;35,462;36,469;37,487;38,494;39,507;40,518;41,524;42,529;43,544;44,546;45,548;46,564;47,584;48,587;49,598;50,611;51,610;52,607;53,589;54,571;55,565;56,543;57,521;58,514;59,513;60,508;61,499;62,473;63,450;64,440;65,425;66,403;67,387;68,363;69,360;70,354
D198120 1,5;2,10;3,30;4,50;5,76;6,92;7,102;8,112;9,134;10,158;11,176;12,181;13,205;14,214;15,221;16,231;17,254;18,263;19,266;20,286;21,288;22,295;23,297;24,308;25,321;26,341;27,356;28,370;29,377;30,403;31,404;32,420;33,427;34,438;35,445;36,451;37,471;38,486;39,499;40,502;41,520;42,540;43,551;44,554;45,572;46,588;47,610;48,632;49,655;50,674;51,665;52,660;53,645;54,631;55,622;56,612;57,598;58,593;59,588;60,564;61,542;62,516;63,503;64,483;65,461;66,448;67,447;68,434;69,428;70,423
D209120 1,9;2,13;3,24;4,25;5,39;6,55;7,67;8,94;9,103;10,119;11,141;12,155;13,177;14,205;15,208;16,222;17,228;18,229;19,230;20,246;21,260;22,292;23,306;24,328;25,332;26,349;27,369;28,372;29,402;30,393;31,390;32,381;33,367;34,347;35,330;36,310;37,302;38,285;39,265;40,262;41,261;42,242;43,230;44,200;45,196;46,188;47,180;48,155;49,154;50,153;51,150;52,147;53,125;54,103;55,73;56,70;57,53;58,28;59,17;60,11;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D220120 1,14;2,25;3,38;4,44;5,57;6,64;7,83;8,109;9,124;10,137;11,153;12,156;13,182;14,188;15,207;16,227;17,236;18,259;19,277;20,301;21,324;22,331;23,341;24,354;25,357;26,371;27,377;28,403;29,422;30,441;31,467;32,476;33,478;34,491;35,500;36,526;37,545;38,558;39,578;40,604;41,627;42,629;43,647;44,665;45,679;46,686;47,706;48,716;49,732;50,733;51,727;52,705;53,704;54,702;55,687;56,677;57,675;58,653;59,646;60,628;61,609;62,586;63,584;64,582;65,556;66,530;67,508;68,490;69,468;70,465
D231120 1,22;2,30;3,55;4,89;5,116;6,139;7,147;8,172;9,175;10,183;11,198;12,211;13,217;14,234;15,251;16,274;17,284;18,289;19,307;20,315;21,343;22,377;23,359;24,348;25,335;26,330;27,308;28,274;29,251;30,217;31,189;32,172;33,142;34,134;35,117;36,116;37,105;38,78;39,55;40,45;41,20;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D242120 1,32;2,36;3,68;4,72;5,76;6,108;7,122;8,123;9,151;10,163;11,183;12,207;13,227;14,233;15,252;16,253;17,275;18,303;19,328;20,353;21,375;22,386;23,400;24,412;25,437;26,457;27,473;28,501;29,525;30,522;31,521;32,507;33,506;34,503;35,478;36,450;37,446;38,438;39,421;40,396;41,388;42,382;43,350;44,328;45,300;46,272;47,271;48,265;49,254;50,222;51,210;52,178;53,151;54,134;55,123;56,103;57,94;58,72;59,40;60,18;61,14;62,11;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D253120 1,20;2,31;3,47;4,51;5,79;6,83;7,100;8,125;9,141;10,155;11,182;12,210;13,211;14,219;15,243;16,254;17,279;18,290;19,320;20,339;21,353;22,385;23,404;24,432;25,440;26,441;27,442;28,451;29,459;30,429;31,415;32,398;33,368;34,340;35,320;36,317;37,300;38,281;39,264;40,237;41,215;42,207;43,188;44,166;45,138;46,126;47,122;48,100;49,94;50,80;51,53;52,37;53,26;54,15;55,0;56,0;57,0;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
D264120 1,24;2,45;3,46;4,68;5,87;6,97;7,112;8,130;9,137;10,153;11,166;12,185;13,209;14,224;15,252;16,256;17,263;18,275;19,285;20,297;21,325;22,352;23,382;24,389;25,416;26,444;27,466;28,488;29,503;30,515;31,519;32,537;33,550;34,556;35,562;36,592;37,564;38,549;39,522;40,498;41,474;42,456;43,446;44,424;45,405;46,402;47,387;48,384;49,374;50,373;51,355;52,346;53,333;54,311;55,299;56,272;57,248;58,224;59,197;60,185;61,176;62,157;63,141;64,138;65,119;66,100;67,99;68,86;69,77;70,52
D275120 1,10;2,13;3,23;4,50;5,80;6,83;7,86;8,105;9,129;10,135;11,163;12,190;13,203;14,212;15,213;16,226;17,227;18,230;19,231;20,253;21,271;22,283;23,311;24,312;25,342;26,363;27,372;28,390;29,411;30,421;31,443;32,447;33,450;34,456;35,486;36,492;37,488;38,473;39,446;40,443;41,413;42,392;43,367;44,342;45,326;46,299;47,290;48,266;49,259;50,241;51,211;52,205;53,201;54,186;55,183;56,170;57,166;58,148;59,124;60,97;61,75;62,51;63,50;64,47;65,19;66,15;67,12;68,9;69,0;70,0
D286120 1,15;2,36;3,49;4,59;5,83;6,98;7,122;8,150;9,157;10,175;11,203;12,219;13,231;14,253;15,263;16,284;17,297;18,316;19,335;20,351;21,364;22,391;23,397;24,424;25,433;26,457;27,463;28,490;29,512;30,518;31,525;32,552;33,582;34,585;35,586;36,590;37,572;38,545;39,535;40,520;41,508;42,478;43,465;44,435;45,432;46,431;47,418;48,411;49,396;50,366;51,342;52,326;53,307;54,279;55,251;56,239;57,229;58,213;59,189;60,167;61,139;62,123;63,104;64,89;65,79;66,70;67,52;68,22;69,3;70,0
D297120 1,1;2,10;3,25;4,43;5,69;6,94;7,120;8,146;9,148;10,169;11,190;12,194;13,201;14,227;15,236;16,259;17,266;18,278;19,299;20,306;21,325;22,340;23,341;24,357;25,372;26,393;27,397;28,404;29,427;30,436;31,462;32,483;33,499;34,500;35,526;36,542;37,564;38,576;39,587;40,592;41,614;42,630;43,638;44,623;45,622;46,601;47,586;48,578;49,566;50,552;51,529;52,506;53,497;54,476;55,451;56,436;57,420;58,409;59,394;60,390;61,368;62,340;63,322;64,296;65,292;66,273;67,245;68,241;69,233;70,229
D308120 1,23;2,36;3,60;4,63;5,72;6,95;7,96;8,112;9,123;10,143;11,148;12,174;13,175;14,193;15,202;16,207;17,229;18,240;19,258;20,261;21,268;22,288;23,294;24,314;25,333;26,338;27,340;28,345;29,363;30,382;31,406;32,420;33,446;34,466;35,472;36,488;37,494;38,520;39,539;40,545;41,547;42,556;43,562;44,588;45,594;46,596;47,609;48,618;49,620;50,633;51,623;52,609;53,606;54,582;55,556;56,540;57,524;58,506;59,496;60,480;61,462;62,461;63,448;64,443;65,432;66,406;67,401;68,392;69,386;70,370
D319120 1,14;2,30;3,42;4,54;5,76;6,100;7,109;8,126;9,148;10,172;11,192;12,196;13,226;14,250;15,267;16,289;17,298;18,330;19,339;20,366;21,388;22,412;23,424;24,438;25,441;26,442;27,448;28,475;29,495;30,467;31,435;32,434;33,409;34,392;35,367;36,350;37,333;38,332;39,302;40,291;41,266;42,241;43,233;44,222;45,202;46,178;47,177;48,152;49,146;50,134;51,102;52,72;53,69;54,44;55,40;56,28;57,19;58,0;59,0;60,0;61,0;62,0;63,0;64,0;65,0;66,0;67,0;68,0;69,0;70,0
