D6825 1,10;2,30;3,40;4,70;5,85;6,117;7,144;8,174;9,204;10,215;11,245;12,222;13,199;14,171;15,141;16,116;17,93;18,85;19,79;20,73;21,55;22,32;23,27;24,24;25,16;26,10;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D7125 1,23;2,41;3,56;4,84;5,107;6,133;7,147;8,158;9,167;10,172;11,180;12,189;13,196;14,197;15,204;16,229;17,234;18,246;19,261;20,272;21,294;22,316;23,307;24,289;25,277;26,261;27,253;28,249;29,244;30,223;31,215;32,211;33,189;34,168;35,143
D7425 1,20;2,43;3,50;4,63;5,73;6,99;7,115;8,130;9,156;10,176;11,183;12,188;13,210;14,216;15,219;16,238;17,257;18,258;19,260;20,265;21,268;22,288;23,308;24,315;25,328;26,315;27,292;28,283;29,259;30,248;31,238;32,224;33,201;34,188;35,174
D7725 1,8;2,34;3,60;4,82;5,93;6,114;7,140;8,148;9,159;10,181;11,192;12,214;13,242;14,243;15,257;16,268;17,286;18,308;19,315;20,327;21,352;22,359;23,351;24,329;25,328;26,319;27,315;28,297;29,289;30,282;31,271;32,269;33,265;34,240;35,232
D8025 1,1;2,23;3,31;4,63;5,78;6,98;7,109;8,137;9,165;10,188;11,196;12,183;13,175;14,148;15,147;16,127;17,102;18,74;19,52;20,29;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D8325 1,19;2,20;3,35;4,50;5,68;6,73;7,97;8,99;9,109;10,131;11,132;12,158;13,180;14,204;15,210;16,219;17,230;18,256;19,266;20,282;21,298;22,301;23,306;24,315;25,339;26,316;27,302;28,284;29,258;30,232;31,206;32,187;33,181;34,158;35,152
D8625 1,1;2,14;3,46;4,66;5,93;6,113;7,141;8,161;9,183;10,196;11,211;12,189;13,179;14,162;15,154;16,139;17,105;18,99;19,76;20,59;21,51;22,46;23,29;24,1;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D8925 1,16;2,41;3,53;4,78;5,108;6,114;7,146;8,149;9,177;10,205;11,225;12,237;13,251;14,281;15,300;16,273;17,241;18,216;19,215;20,198;21,170;22,146;23,137;24,123;25,120;26,106;27,90;28,81;29,53;30,52;31,46;32,30;33,21;34,4;35,0
D9225 1,27;2,37;3,38;4,65;5,83;6,88;7,105;8,115;9,121;10,131;11,154;12,132;13,109;14,104;15,82;16,64;17,42;18,39;19,12;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D9525 1,9;2,33;3,46;4,59;5,87;6,108;7,130;8,149;9,155;10,158;11,186;12,189;13,214;14,220;15,248;16,264;17,271;18,281;19,265;20,237;21,221;22,211;23,192;24,183;25,176;26,169;27,156;28,152;29,143;30,127;31,102;32,86;33,77;34,67;35,37
D9825 1,24;2,30;3,33;4,57;5,61;6,89;7,101;8,133;9,149;10,153;11,167;12,195;13,207;14,226;15,242;16,220;17,196;18,182;19,181;20,149;21,127;22,108;23,84;24,81;25,69;26,49;27,45;28,44;29,22;30,8;31,4;32,0;33,0;34,0;35,0
D10125 1,32;2,64;3,72;4,100;5,115;6,145;7,165;8,171;9,188;10,211;11,216;12,198;13,175;14,172;15,144;16,126;17,103;18,83;19,49;20,41;21,13;22,10;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D10425 1,18;2,22;3,50;4,68;5,90;6,105;7,124;8,148;9,161;10,179;11,188;12,200;13,224;14,245;15,249;16,256;17,286;18,298;19,297;20,284;21,272;22,271;23,258;24,245;25,223;26,201;27,188;28,170;29,151;30,138;31,135;32,122;33,115;34,99;35,90
D10725 1,20;2,43;3,52;4,59;5,72;6,87;7,92;8,106;9,125;10,147;11,153;12,159;13,179;14,192;15,212;16,236;17,237;18,251;19,264;20,280;21,285;22,295;23,310;24,330;25,346;26,340;27,318;28,308;29,292;30,274;31,265;32,256;33,253;34,233;35,209
D11025 1,25;2,26;3,58;4,75;5,100;6,105;7,116;8,122;9,127;10,154;11,179;12,152;13,151;14,128;15,113;16,90;17,65;18,50;19,47;20,27;21,9;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D11325 1,20;2,43;3,57;4,75;5,85;6,88;7,111;8,114;9,116;10,138;11,153;12,164;13,188;14,214;15,240;16,245;17,259;18,260;19,276;20,283;21,306;22,312;23,314;24,319;25,335;26,311;27,302;28,276;29,262;30,239;31,225;32,223;33,220;34,213;35,189
D3029 1,20;2,37;3,46;4,65;5,74;6,104;7,131;8,134;9,150;10,156;11,172;12,173;13,176;14,193;15,197;16,175;17,153;18,141;19,114;20,102;21,98;22,73;23,54;24,29;25,7;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D3329 1,6;2,15;3,26;4,27;5,28;6,50;7,76;8,83;9,102;10,109;11,129;12,140;13,164;14,177;15,179;16,180;17,203;18,219;19,224;20,238;21,248;22,263;23,278;24,296;25,316;26,315;27,308;28,293;29,274;30,272;31,270;32,248;33,247;34,228;35,223
D3629 1,23;2,40;3,48;4,49;5,54;6,84;7,109;8,110;9,142;10,174;11,177;12,143;13,138;14,121;15,94;16,76;17,53;18,36;19,33;20,13;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D3929 1,13;2,32;3,43;4,65;5,84;6,106;7,124;8,129;9,134;10,153;11,162;12,181;13,207;14,209;15,222;16,235;17,244;18,257;19,277;20,292;21,298;22,311;23,316;24,339;25,354;26,344;27,330;28,324;29,313;30,291;31,277;32,275;33,249;34,236;35,210
D4229 1,1;2,11;3,20;4,31;5,42;6,53;7,76;8,90;9,95;10,114;11,127;12,141;13,147;14,169;15,170;16,175;17,195;18,211;19,227;20,241;21,242;22,245;23,264;24,266;25,271;26,252;27,226;28,203;29,179;30,160;31,138;32,133;33,128;34,113;35,91
D4529 1,21;2,28;3,39;4,54;5,75;6,93;7,119;8,137;9,149;10,154;11,173;12,188;13,200;14,208;15,213;16,235;17,257;18,261;19,276;20,277;21,281;22,303;23,298;24,276;25,261;26,247;27,246;28,228;29,210;30,195;31,180;32,176;33,158;34,157;35,153
D4829 1,13;2,43;3,46;4,57;5,75;6,85;7,96;8,107;9,137;10,160;11,182;12,162;13,159;14,151;15,133;16,111;17,103;18,86;19,68;20,53;21,21;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D5129 1,5;2,20;3,52;4,62;5,73;6,105;7,132;8,157;9,191;10,211;11,236;12,231;13,230;14,227;15,214;16,192;17,184;18,169;19,168;20,138;21,116;22,106;23,96;24,74;25,59;26,37;27,29;28,19;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D5429 1,1;2,23;3,44;4,45;5,49;6,67;7,93;8,101;9,113;10,125;11,136;12,154;13,172;14,184;15,192;16,193;17,201;18,205;19,230;20,249;21,277;22,302;23,291;24,265;25,261;26,260;27,232;28,209;29,204;30,188;31,165;32,143;33,138;34,127;35,126
D5729 1,24;2,38;3,58;4,88;5,120;6,144;7,174;8,191;9,195;10,203;11,215;12,235;13,249;14,263;15,271;16,262;17,258;18,250;19,242;20,218;21,207;22,203;23,202;24,180;25,166;26,142;27,126;28,102;29,77;30,73;31,57;32,46;33,30;34,24;35,23
D6029 1,19;2,32;3,36;4,63;5,93;6,99;7,109;8,128;9,143;10,150;11,162;12,178;13,185;14,204;15,229;16,253;17,281;18,303;19,291;20,284;21,266;22,256;23,252;24,242;25,236;26,229;27,228;28,203;29,200;30,191;31,173;32,167;33,155;34,125;35,113
D6329 1,25;2,50;3,70;4,87;5,93;6,96;7,123;8,155;9,171;10,199;11,208;12,235;13,267;14,271;15,283;16,271;17,265;18,237;19,220;20,209;21,181;22,154;23,122;24,111;25,97;26,77;27,76;28,44;29,22;30,14;31,5;32,0;33,0;34,0;35,0
D6629 1,26;2,52;3,63;4,64;5,75;6,80;7,85;8,99;9,115;10,129;11,151;12,157;13,179;14,181;15,184;16,187;17,189;18,198;19,224;20,231;21,233;22,242;23,255;24,264;25,288;26,274;27,248;28,237;29,217;30,214;31,201;32,194;33,189;34,166;35,156
D6929 1,7;2,33;3,44;4,60;5,88;6,103;7,118;8,129;9,143;10,158;11,172;12,190;13,211;14,213;15,224;16,245;17,271;18,285;19,307;20,332;21,355;22,371;23,357;24,348;25,341;26,337;27,335;28,324;29,317;30,299;31,281;32,255;33,241;34,234;35,222
D7229 1,18;2,41;3,60;4,83;5,85;6,91;7,107;8,122;9,131;10,134;11,141;12,147;13,158;14,180;15,191;16,201;17,204;18,222;19,244;20,250;21,260;22,273;23,274;24,296;25,303;26,298;27,272;28,270;29,251;30,244;31,237;32,215;33,201;34,186;35,184
D7529 1,20;2,42;3,45;4,56;5,59;6,82;7,109;8,119;9,124;10,132;11,162;12,151;13,133;14,127;15,116;16,103;17,97;18,82;19,71;20,54;21,20;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D7829 1,1;2,33;3,65;4,75;5,103;6,121;7,126;8,160;9,188;10,203;11,216;12,194;13,184;14,183;15,170;16,159;17,131;18,113;19,112;20,101;21,84;22,71;23,48;24,35;25,34;26,26;27,25;28,14;29,6;30,0;31,0;32,0;33,0;34,0;35,0
D8129 1,1;2,12;3,38;4,58;5,71;6,77;7,101;8,108;9,123;10,133;11,153;12,175;13,185;14,199;15,200;16,211;17,225;18,239;19,242;20,260;21,267;22,269;23,276;24,285;25,288;26,277;27,261;28,235;29,217;30,214;31,203;32,200;33,182;34,171;35,168
D8429 1,25;2,37;3,62;4,64;5,78;6,103;7,128;8,129;9,151;10,179;11,187;12,210;13,218;14,220;15,246;16,251;17,269;18,277;19,285;20,289;21,300;22,323;23,297;24,286;25,265;26,256;27,230;28,223;29,207;30,179;31,165;32,156;33,144;34,133;35,107
D8729 1,27;2,51;3,70;4,102;5,130;6,141;7,171;8,187;9,198;10,204;11,216;12,232;13,260;14,276;15,300;16,286;17,275;18,266;19,236;20,224;21,199;22,175;23,163;24,139;25,117;26,95;27,63;28,33;29,8;30,0;31,0;32,0;33,0;34,0;35,0
D9029 1,13;2,26;3,39;4,45;5,54;6,63;7,84;8,96;9,120;10,129;11,148;12,161;13,171;14,175;15,184;16,187;17,215;18,219;19,213;20,191;21,173;22,161;23,155;24,154;25,141;26,132;27,110;28,91;29,64;30,60;31,35;32,5;33,0;34,0;35,0
D9329 1,7;2,9;3,16;4,28;5,29;6,40;7,49;8,56;9,75;10,89;11,90;12,115;13,124;14,135;15,160;16,169;17,180;18,185;19,210;20,231;21,236;22,255;23,241;24,227;25,199;26,185;27,173;28,155;29,139;30,125;31,124;32,123;33,95;34,67;35,56
D9629 1,12;2,13;3,41;4,47;5,51;6,63;7,81;8,90;9,94;10,106;11,115;12,131;13,152;14,153;15,160;16,182;17,189;18,207;19,195;20,168;21,161;22,145;23,121;24,118;25,102;26,87;27,60;28,35;29,17;30,13;31,0;32,0;33,0;34,0;35,0
D9929 1,9;2,15;3,39;4,52;5,56;6,80;7,108;8,114;9,127;10,148;11,149;12,173;13,185;14,195;15,219;16,228;17,247;18,256;19,237;20,215;21,205;22,183;23,179;24,170;25,152;26,134;27,118;28,97;29,78;30,65;31,52;32,28;33,16;34,1;35,0
D10229 1,7;2,21;3,29;4,51;5,63;6,77;7,95;8,114;9,136;10,143;11,144;12,148;13,149;14,154;15,158;16,167;17,183;18,184;19,206;20,210;21,235;22,260;23,234;24,206;25,205;26,189;27,175;28,170;29,158;30,146;31,121;32,119;33,94;34,85;35,63
D10529 1,23;2,38;3,48;4,70;5,92;6,124;7,139;8,173;9,176;10,182;11,183;12,165;13,145;14,127;15,122;16,111;17,83;18,58;19,31;20,20;21,2;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D10829 1,1;2,20;3,43;4,52;5,55;6,57;7,67;8,80;9,94;10,118;11,127;12,128;13,143;14,167;15,186;16,188;17,210;18,232;19,248;20,264;21,273;22,274;23,289;24,300;25,301;26,287;27,277;28,251;29,227;30,218;31,200;32,184;33,174;34,164;35,140
D11129 1,7;2,8;3,13;4,29;5,32;6,54;7,55;8,79;9,103;10,114;11,132;12,148;13,162;14,186;15,205;16,224;17,229;18,245;19,264;20,265;21,276;22,279;23,299;24,325;25,345;26,326;27,317;28,301;29,294;30,272;31,254;32,232;33,230;34,211;35,187
D11429 1,17;2,32;3,42;4,60;5,87;6,100;7,130;8,136;9,142;10,145;11,170;12,152;13,122;14,90;15,65;16,62;17,37;18,20;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D11729 1,20;2,28;3,55;4,70;5,81;6,84;7,114;8,129;9,149;10,172;11,190;12,189;13,178;14,155;15,125;16,117;17,90;18,87;19,81;20,49;21,39;22,12;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D3433 1,6;2,28;3,31;4,32;5,41;6,54;7,69;8,75;9,85;10,100;11,101;12,110;13,111;14,120;15,134;16,137;17,147;18,170;19,179;20,188;21,194;22,214;23,220;24,244;25,260;26,254;27,234;28,208;29,190;30,188;31,166;32,164;33,150;34,134;35,127
D3733 1,3;2,20;3,38;4,70;5,76;6,84;7,114;8,146;9,149;10,183;11,201;12,198;13,195;14,170;15,150;16,133;17,125;18,107;19,80;20,62;21,28;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D4033 1,32;2,47;3,67;4,94;5,114;6,146;7,163;8,197;9,205;10,218;11,241;12,214;13,187;14,186;15,169;16,141;17,118;18,103;19,90;20,60;21,49;22,36;23,9;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D4333 1,16;2,41;3,44;4,69;5,88;6,105;7,122;8,126;9,137;10,140;11,143;12,162;13,163;14,188;15,191;16,169;17,150;18,146;19,132;20,113;21,93;22,68;23,52;24,48;25,39;26,12;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D4633 1,12;2,25;3,38;4,65;5,81;6,90;7,108;8,133;9,158;10,159;11,181;12,193;13,203;14,228;15,229;16,256;17,262;18,263;19,247;20,226;21,205;22,198;23,176;24,158;25,145;26,139;27,138;28,137;29,119;30,89;31,61;32,46;33,27;34,17;35,13
D4933 1,15;2,24;3,33;4,53;5,73;6,86;7,112;8,115;9,131;10,133;11,159;12,178;13,184;14,200;15,210;16,216;17,232;18,234;19,247;20,266;21,276;22,286;23,291;24,311;25,334;26,308;27,285;28,276;29,274;30,271;31,248;32,229;33,211;34,193;35,170
D5233 1,22;2,43;3,55;4,77;5,105;6,115;7,128;8,141;9,147;10,159;11,163;12,185;13,212;14,213;15,231;16,247;17,257;18,281;19,266;20,241;21,214;22,187;23,186;24,177;25,150;26,122;27,97;28,67;29,57;30,44;31,43;32,36;33,21;34,14;35,2
D5533 1,14;2,38;3,49;4,53;5,77;6,96;7,99;8,110;9,137;10,162;11,176;12,193;13,201;14,231;15,245;16,229;17,218;18,190;19,182;20,160;21,130;22,113;23,96;24,80;25,68;26,36;27,22;28,21;29,5;30,4;31,0;32,0;33,0;34,0;35,0
D5833 1,6;2,14;3,20;4,47;5,63;6,66;7,67;8,84;9,98;10,110;11,111;12,141;13,158;14,185;15,199;16,187;17,159;18,135;19,129;20,125;21,106;22,94;23,74;24,62;25,37;26,36;27,33;28,25;29,16;30,0;31,0;32,0;33,0;34,0;35,0
D6133 1,18;2,26;3,44;4,57;5,72;6,83;7,96;8,109;9,132;10,145;11,163;12,155;13,125;14,93;15,87;16,69;17,54;18,36;19,8;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D6433 1,30;2,33;3,57;4,69;5,81;6,103;7,104;8,119;9,123;10,138;11,154;12,184;13,193;14,221;15,242;16,252;17,259;18,281;19,257;20,239;21,212;22,190;23,169;24,160;25,145;26,133;27,127;28,117;29,114;30,84;31,65;32,35;33,13;34,0;35,0
D6733 1,24;2,47;3,58;4,69;5,84;6,85;7,109;8,131;9,147;10,166;11,190;12,205;13,214;14,238;15,257;16,263;17,270;18,293;19,298;20,322;21,340;22,353;23,359;24,365;25,381;26,365;27,342;28,339;29,338;30,331;31,305;32,291;33,284;34,279;35,256
D7033 1,17;2,51;3,66;4,94;5,95;6,125;7,152;8,172;9,187;10,195;11,217;12,199;13,171;14,139;15,138;16,113;17,107;18,90;19,62;20,56;21,29;22,7;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D7333 1,11;2,29;3,56;4,57;5,85;6,98;7,123;8,124;9,135;10,150;11,158;12,145;13,128;14,100;15,85;16,72;17,45;18,23;19,18;20,3;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D7633 1,5;2,7;3,33;4,49;5,73;6,93;7,100;8,109;9,114;10,136;11,150;12,153;13,158;14,181;15,192;16,214;17,229;18,255;19,268;20,288;21,314;22,328;23,339;24,350;25,365;26,341;27,321;28,318;29,299;30,296;31,285;32,270;33,254;34,236;35,233
D7933 1,21;2,22;3,37;4,43;5,53;6,74;7,80;8,95;9,96;10,124;11,139;12,161;13,165;14,175;15,185;16,197;17,200;18,203;19,191;20,167;21,164;22,158;23,128;24,124;25,102;26,84;27,78;28,48;29,29;30,8;31,0;32,0;33,0;34,0;35,0
D8233 1,14;2,25;3,44;4,66;5,83;6,115;7,129;8,148;9,168;10,190;11,218;12,248;13,267;14,268;15,285;16,261;17,258;18,244;19,230;20,198;21,192;22,162;23,132;24,108;25,91;26,63;27,62;28,30;29,10;30,0;31,0;32,0;33,0;34,0;35,0
D8533 1,22;2,52;3,75;4,97;5,112;6,129;7,137;8,143;9,163;10,174;11,194;12,189;13,181;14,170;15,138;16,110;17,102;18,101;19,73;20,60;21,43;22,32;23,29;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D8833 1,11;2,14;3,33;4,34;5,56;6,73;7,101;8,133;9,153;10,169;11,175;12,205;13,206;14,225;15,252;16,248;17,216;18,188;19,180;20,148;21,126;22,96;23,82;24,71;25,60;26,48;27,24;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D9133 1,8;2,14;3,22;4,30;5,35;6,45;7,75;8,107;9,129;10,137;11,165;12,138;13,104;14,103;15,92;16,62;17,45;18,30;19,13;20,2;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D9433 1,22;2,49;3,56;4,65;5,80;6,108;7,138;8,153;9,169;10,182;11,212;12,227;13,249;14,274;15,295;16,311;17,335;18,360;19,359;20,331;21,318;22,299;23,289;24,279;25,258;26,254;27,241;28,216;29,186;30,174;31,173;32,164;33,134;34,119;35,113
D9733 1,22;2,25;3,55;4,89;5,106;6,112;7,123;8,145;9,160;10,173;11,183;12,180;13,158;14,133;15,105;16,99;17,81;18,47;19,30;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D10033 1,2;2,22;3,36;4,39;5,53;6,71;7,78;8,81;9,104;10,128;11,150;12,152;13,170;14,176;15,195;16,214;17,224;18,227;19,246;20,259;21,266;22,285;23,301;24,303;25,310;26,305;27,298;28,283;29,276;30,253;31,233;32,217;33,193;34,169;35,156
D10333 1,1;2,3;3,12;4,16;5,27;6,41;7,56;8,58;9,81;10,106;11,127;12,141;13,143;14,151;15,167;16,186;17,187;18,213;19,232;20,250;21,252;22,278;23,260;24,241;25,240;26,226;27,219;28,201;29,186;30,161;31,143;32,121;33,109;34,105;35,77
D10633 1,16;2,40;3,43;4,67;5,89;6,109;7,137;8,161;9,185;10,194;11,211;12,230;13,241;14,249;15,261;16,233;17,214;18,184;19,172;20,153;21,152;22,136;23,124;24,120;25,88;26,64;27,55;28,35;29,19;30,0;31,0;32,0;33,0;34,0;35,0
D10933 1,20;2,50;3,53;4,78;5,95;6,98;7,101;8,131;9,143;10,147;11,171;12,183;13,205;14,219;15,223;16,214;17,205;18,186;19,183;20,156;21,137;22,113;23,93;24,84;25,73;26,56;27,40;28,10;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D11233 1,14;2,17;3,30;4,37;5,48;6,71;7,74;8,75;9,94;10,117;11,135;12,148;13,161;14,168;15,182;16,192;17,207;18,223;19,241;20,267;21,286;22,306;23,316;24,321;25,326;26,303;27,292;28,266;29,244;30,230;31,206;32,187;33,172;34,154;35,136
D11533 1,22;2,25;3,57;4,72;5,90;6,100;7,132;8,157;9,167;10,175;11,180;12,146;13,118;14,93;15,73;16,53;17,36;18,33;19,10;20,7;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D11833 1,30;2,36;3,47;4,67;5,101;6,124;7,147;8,170;9,190;10,201;11,216;12,208;13,183;14,151;15,145;16,137;17,131;18,121;19,104;20,77;21,71;22,37;23,7;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D12133 1,7;2,30;3,34;4,53;5,79;6,84;7,112;8,120;9,146;10,160;11,181;12,207;13,221;14,237;15,256;16,270;17,284;18,292;19,293;20,315;21,323;22,327;23,308;24,294;25,282;26,256;27,235;28,228;29,206;30,205;31,183;32,176;33,174;34,169;35,153
D3837 1,7;2,29;3,38;4,62;5,68;6,90;7,97;8,121;9,128;10,143;11,163;12,165;13,172;14,190;15,200;16,207;17,213;18,218;19,225;20,248;21,250;22,257;23,273;24,279;25,292;26,272;27,249;28,226;29,200;30,195;31,184;32,171;33,158;34,145;35,130
D4137 1,1;2,15;3,19;4,44;5,48;6,57;7,65;8,79;9,101;10,112;11,115;12,119;13,141;14,147;15,172;16,142;17,117;18,92;19,78;20,61;21,36;22,16;23,13;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D4437 1,24;2,33;3,65;4,92;5,100;6,119;7,122;8,134;9,135;10,149;11,152;12,172;13,173;14,193;15,207;16,206;17,195;18,163;19,147;20,144;21,135;22,105;23,80;24,74;25,58;26,44;27,40;28,21;29,4;30,0;31,0;32,0;33,0;34,0;35,0
D4737 1,3;2,13;3,29;4,32;5,39;6,65;7,89;8,102;9,108;10,111;11,135;12,140;13,155;14,171;15,195;16,201;17,214;18,215;19,237;20,244;21,247;22,262;23,281;24,282;25,284;26,274;27,271;28,261;29,246;30,239;31,233;32,207;33,200;34,193;35,175
D5037 1,22;2,39;3,43;4,68;5,77;6,89;7,100;8,132;9,160;10,171;11,196;12,207;13,231;14,237;15,243;16,235;17,223;18,204;19,200;20,173;21,143;22,127;23,97;24,96;25,76;26,75;27,56;28,53;29,47;30,39;31,36;32,11;33,0;34,0;35,0
D5337 1,28;2,34;3,56;4,90;5,117;6,130;7,153;8,185;9,188;10,203;11,233;12,213;13,203;14,193;15,185;16,170;17,147;18,139;19,119;20,92;21,81;22,49;23,32;24,17;25,14;26,1;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D5637 1,30;2,57;3,66;4,96;5,126;6,142;7,146;8,161;9,164;10,186;11,216;12,220;13,233;14,237;15,253;16,281;17,291;18,297;19,291;20,267;21,264;22,234;23,227;24,223;25,214;26,208;27,187;28,177;29,168;30,161;31,154;32,151;33,142;34,133;35,111
D5937 1,18;2,37;3,38;4,50;5,60;6,70;7,88;8,110;9,131;10,134;11,143;12,161;13,182;14,203;15,215;16,233;17,258;18,262;19,241;20,214;21,201;22,180;23,179;24,152;25,140;26,133;27,127;28,126;29,116;30,109;31,88;32,64;33,55;34,46;35,19
D6237 1,10;2,22;3,50;4,69;5,93;6,117;7,145;8,160;9,187;10,197;11,215;12,216;13,244;14,256;15,283;16,286;17,290;18,306;19,290;20,269;21,254;22,224;23,200;24,178;25,150;26,120;27,110;28,109;29,97;30,90;31,81;32,69;33,63;34,56;35,29
D6537 1,9;2,24;3,35;4,61;5,62;6,83;7,97;8,116;9,131;10,140;11,154;12,177;13,205;14,228;15,246;16,268;17,289;18,311;19,327;20,341;21,345;22,354;23,331;24,326;25,317;26,294;27,286;28,267;29,241;30,240;31,239;32,214;33,213;34,188;35,187
D6837 1,34;2,57;3,82;4,112;5,134;6,137;7,162;8,172;9,202;10,213;11,224;12,206;13,179;14,168;15,140;16,106;17,105;18,97;19,94;20,66;21,41;22,31;23,28;24,1;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D7137 1,16;2,20;3,23;4,44;5,48;6,70;7,97;8,118;9,122;10,134;11,159;12,165;13,180;14,199;15,226;16,230;17,239;18,263;19,238;20,214;21,202;22,199;23,195;24,168;25,144;26,120;27,95;28,82;29,76;30,49;31,33;32,17;33,0;34,0;35,0
D7437 1,3;2,27;3,38;4,41;5,54;6,72;7,88;8,108;9,117;10,123;11,138;12,148;13,158;14,172;15,196;16,211;17,220;18,230;19,232;20,241;21,250;22,273;23,299;24,309;25,315;26,305;27,285;28,271;29,252;30,237;31,235;32,221;33,202;34,191;35,182
D7737 1,18;2,33;3,51;4,73;5,87;6,96;7,120;8,121;9,132;10,139;11,148;12,166;13,177;14,191;15,217;16,240;17,258;18,261;19,272;20,273;21,289;22,296;23,312;24,322;25,323;26,300;27,290;28,289;29,270;30,252;31,237;32,234;33,227;34,207;35,197
D8037 1,30;2,40;3,47;4,56;5,65;6,86;7,108;8,118;9,139;10,164;11,180;12,202;13,203;14,209;15,239;16,246;17,259;18,275;19,262;20,241;21,232;22,228;23,219;24,203;25,185;26,157;27,127;28,126;29,105;30,104;31,91;32,69;33,65;34,55;35,33
D8337 1,30;2,54;3,74;4,91;5,110;6,118;7,137;8,145;9,153;10,181;11,211;12,223;13,239;14,247;15,266;16,262;17,245;18,223;19,199;20,172;21,145;22,136;23,135;24,107;25,77;26,71;27,52;28,33;29,21;30,12;31,9;32,0;33,0;34,0;35,0
D8637 1,14;2,42;3,74;4,99;5,107;6,113;7,114;8,125;9,128;10,142;11,172;12,197;13,225;14,245;15,273;16,246;17,235;18,234;19,230;20,208;21,188;22,172;23,142;24,122;25,108;26,88;27,72;28,71;29,68;30,40;31,29;32,10;33,0;34,0;35,0
D8937 1,22;2,42;3,57;4,80;5,107;6,125;7,133;8,163;9,191;10,213;11,230;12,222;13,207;14,184;15,154;16,129;17,126;18,115;19,90;20,62;21,37;22,20;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D9237 1,20;2,31;3,37;4,56;5,58;6,73;7,91;8,106;9,113;10,126;11,137;12,147;13,171;14,187;15,197;16,220;17,238;18,264;19,265;20,267;21,268;22,284;23,299;24,318;25,341;26,321;27,308;28,285;29,271;30,258;31,235;32,225;33,224;34,204;35,182
D9537 1,6;2,34;3,45;4,77;5,82;6,110;7,140;8,157;9,174;10,191;11,211;12,181;13,170;14,164;15,153;16,126;17,101;18,88;19,70;20,59;21,46;22,36;23,16;24,1;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D9837 1,15;2,16;3,17;4,40;5,53;6,61;7,89;8,117;9,127;10,130;11,164;12,139;13,114;14,104;15,101;16,98;17,97;18,77;19,72;20,55;21,47;22,24;23,1;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
