D17291 1,55;2,59;3,66;4,72;5,78;6,83;7,90;8,96;9,103;10,110;11,117;12,124;13,130;14,136;15,142;16,149;17,156;18,162;19,167;20,172;21,176;22,179;23,182;24,184;25,185;26,185;27,185;28,184;29,182;30,180;31,178;32,175;33,172;34,168;35,165;36,161;37,157;38,154;39,150;40,147;41,143;42,140;43,137;44,134;45,132;46,129;47,129;48,129;49,129;50,129
D18291 1,47;2,57;3,67;4,77;5,86;6,95;7,105;8,114;9,123;10,130;11,137;12,144;13,151;14,157;15,163;16,169;17,175;18,181;19,187;20,193;21,199;22,204;23,209;24,213;25,216;26,218;27,220;28,221;29,222;30,222;31,223;32,222;33,221;34,220;35,218;36,217;37,215;38,212;39,210;40,207;41,203;42,199;43,195;44,191;45,187;46,183;47,183;48,183;49,183;50,183
D19291 1,66;2,79;3,92;4,105;5,115;6,124;7,132;8,140;9,148;10,155;11,164;12,171;13,180;14,188;15,197;16,205;17,213;18,221;19,226;20,231;21,234;22,238;23,240;24,242;25,242;26,243;27,243;28,243;29,244;30,243;31,242;32,241;33,239;34,236;35,234;36,231;37,228;38,225;39,221;40,218;41,214;42,210;43,207;44,203;45,199;46,196;47,196;48,196;49,196;50,196
D20291 1,45;2,55;3,63;4,73;5,81;6,90;7,99;8,108;9,117;10,127;11,135;12,143;13,153;14,162;15,171;16,180;17,188;18,195;19,200;20,205;21,209;22,211;23,213;24,213;25,214;26,214;27,213;28,212;29,209;30,207;31,203;32,200;33,196;34,192;35,188;36,184;37,179;38,175;39,171;40,167;41,163;42,160;43,156;44,153;45,150;46,147;47,147;48,147;49,147;50,147
D21291 1,62;2,73;3,81;4,88;5,95;6,102;7,110;8,119;9,128;10,137;11,147;12,156;13,163;14,169;15,174;16,177;17,179;18,180;19,180;20,179;21,179;22,177;23,174;24,171;25,167;26,162;27,156;28,152;29,147;30,143;31,139;32,135;33,131;34,128;35,124;36,121;37,118;38,115;39,113;40,110;41,108;42,105;43,103;44,101;45,99;46,97;47,97;48,97;49,97;50,97
D22291 1,49;2,56;3,62;4,70;5,76;6,84;7,92;8,99;9,106;10,113;11,120;12,127;13,135;14,144;15,153;16,161;17,169;18,176;19,181;20,185;21,188;22,190;23,191;24,191;25,191;26,190;27,188;28,186;29,184;30,181;31,178;32,175;33,172;34,169;35,166;36,164;37,160;38,157;39,153;40,149;41,146;42,143;43,140;44,137;45,134;46,131;47,131;48,131;49,131;50,131
D23291 1,30;2,36;3,42;4,48;5,54;6,61;7,69;8,78;9,88;10,98;11,108;12,118;13,126;14,131;15,135;16,137;17,137;18,137;19,135;20,133;21,130;22,126;23,122;24,118;25,113;26,110;27,106;28,103;29,100;30,97;31,94;32,91;33,89;34,86;35,84;36,82;37,80;38,78;39,76;40,75;41,73;42,71;43,70;44,68;45,67;46,66;47,66;48,66;49,66;50,66
D24291 1,23;2,27;3,32;4,36;5,40;6,44;7,50;8,55;9,61;10,67;11,74;12,80;13,87;14,94;15,101;16,109;17,117;18,125;19,133;20,142;21,150;22,158;23,166;24,173;25,180;26,187;27,194;28,201;29,207;30,214;31,220;32,226;33,232;34,237;35,242;36,247;37,250;38,254;39,257;40,259;41,262;42,264;43,266;44,267;45,268;46,269;47,269;48,269;49,269;50,269
D25291 1,48;2,55;3,61;4,66;5,72;6,79;7,85;8,91;9,96;10,102;11,108;12,114;13,120;14,126;15,132;16,139;17,146;18,153;19,158;20,163;21,167;22,171;23,173;24,175;25,175;26,176;27,176;28,175;29,175;30,174;31,172;32,170;33,168;34,166;35,163;36,161;37,158;38,155;39,153;40,149;41,146;42,143;43,140;44,137;45,134;46,131;47,131;48,131;49,131;50,131
D26291 1,20;2,22;3,26;4,31;5,37;6,42;7,47;8,52;9,57;10,62;11,67;12,74;13,80;14,86;15,91;16,97;17,102;18,108;19,114;20,120;21,126;22,132;23,137;24,142;25,147;26,152;27,158;28,162;29,166;30,170;31,173;32,175;33,176;34,178;35,178;36,178;37,178;38,177;39,176;40,174;41,172;42,170;43,167;44,165;45,162;46,159;47,159;48,159;49,159;50,159
D27291 1,53;2,63;3,71;4,79;5,85;6,90;7,96;8,103;9,110;10,117;11,125;12,132;13,137;14,140;15,141;16,142;17,142;18,140;19,137;20,134;21,130;22,126;23,121;24,117;25,113;26,109;27,105;28,102;29,99;30,96;31,93;32,91;33,88;34,86;35,84;36,82;37,80;38,78;39,76;40,74;41,72;42,71;43,69;44,68;45,66;46,65;47,65;48,65;49,65;50,65
D28291 1,45;2,52;3,60;4,67;5,72;6,77;7,83;8,89;9,97;10,105;11,114;12,123;13,132;14,139;15,147;16,154;17,161;18,168;19,175;20,183;21,190;22,197;23,205;24,212;25,219;26,226;27,234;28,240;29,246;30,251;31,256;32,260;33,264;34,267;35,269;36,271;37,272;38,273;39,274;40,275;41,275;42,275;43,275;44,275;45,274;46,273;47,273;48,273;49,273;50,273
D29291 1,39;2,46;3,51;4,56;5,62;6,68;7,74;8,79;9,85;10,89;11,94;12,99;13,104;14,109;15,114;16,120;17,127;18,134;19,140;20,147;21,153;22,160;23,166;24,172;25,178;26,184;27,190;28,195;29,200;30,203;31,206;32,209;33,211;34,213;35,215;36,216;37,218;38,219;39,219;40,219;41,218;42,218;43,217;44,216;45,215;46,213;47,213;48,213;49,213;50,213
D30291 1,59;2,67;3,75;4,83;5,92;6,100;7,107;8,115;9,124;10,132;11,140;12,148;13,157;14,166;15,174;16,182;17,190;18,199;19,208;20,217;21,226;22,234;23,241;24,248;25,254;26,258;27,262;28,265;29,267;30,269;31,270;32,271;33,271;34,271;35,270;36,270;37,269;38,268;39,266;40,264;41,262;42,259;43,256;44,252;45,249;46,245;47,245;48,245;49,245;50,245
D31291 1,31;2,41;3,48;4,56;5,64;6,72;7,80;8,86;9,92;10,99;11,107;12,115;13,124;14,133;15,141;16,150;17,157;18,165;19,172;20,180;21,187;22,195;23,201;24,206;25,210;26,212;27,214;28,216;29,217;30,217;31,217;32,216;33,215;34,214;35,213;36,211;37,208;38,205;39,202;40,199;41,195;42,191;43,187;44,183;45,179;46,176;47,176;48,176;49,176;50,176
D32291 1,58;2,68;3,77;4,84;5,92;6,102;7,110;8,119;9,128;10,137;11,146;12,155;13,162;14,166;15,169;16,170;17,170;18,170;19,168;20,166;21,163;22,159;23,156;24,151;25,146;26,142;27,137;28,133;29,129;30,125;31,121;32,118;33,115;34,112;35,109;36,106;37,104;38,101;39,99;40,96;41,94;42,92;43,90;44,88;45,87;46,85;47,85;48,85;49,85;50,85
D33291 1,68;2,75;3,83;4,90;5,96;6,102;7,107;8,114;9,120;10,127;11,135;12,142;13,147;14,149;15,150;16,149;17,148;18,146;19,144;20,141;21,139;22,136;23,133;24,129;25,124;26,120;27,116;28,113;29,109;30,106;31,103;32,100;33,97;34,95;35,92;36,90;37,88;38,86;39,84;40,82;41,80;42,78;43,77;44,75;45,73;46,72;47,72;48,72;49,72;50,72
D34291 1,40;2,45;3,53;4,59;5,65;6,72;7,79;8,86;9,94;10,100;11,107;12,114;13,121;14,129;15,137;16,144;17,152;18,160;19,168;20,176;21,183;22,190;23,197;24,203;25,209;26,214;27,218;28,222;29,225;30,228;31,230;32,232;33,233;34,233;35,232;36,232;37,231;38,229;39,228;40,226;41,224;42,222;43,220;44,218;45,215;46,212;47,212;48,212;49,212;50,212
D35291 1,53;2,65;3,77;4,89;5,99;6,109;7,117;8,125;9,133;10,140;11,149;12,158;13,168;14,176;15,185;16,193;17,201;18,209;19,216;20,222;21,229;22,236;23,241;24,246;25,249;26,252;27,254;28,255;29,256;30,257;31,257;32,257;33,257;34,256;35,255;36,254;37,252;38,250;39,248;40,246;41,242;42,239;43,235;44,231;45,227;46,222;47,222;48,222;49,222;50,222
D36291 1,35;2,48;3,62;4,73;5,85;6,96;7,108;8,119;9,132;10,144;11,157;12,169;13,180;14,188;15,195;16,199;17,203;18,205;19,206;20,206;21,206;22,205;23,203;24,201;25,199;26,196;27,193;28,190;29,187;30,184;31,181;32,176;33,172;34,168;35,163;36,159;37,155;38,152;39,148;40,145;41,142;42,138;43,136;44,133;45,130;46,127;47,127;48,127;49,127;50,127
D37291 1,50;2,54;3,60;4,67;5,75;6,84;7,91;8,98;9,106;10,113;11,120;12,126;13,132;14,139;15,146;16,153;17,161;18,168;19,176;20,183;21,191;22,198;23,204;24,212;25,219;26,226;27,233;28,238;29,243;30,247;31,250;32,253;33,255;34,256;35,257;36,257;37,257;38,256;39,254;40,253;41,251;42,249;43,247;44,245;45,243;46,241;47,241;48,241;49,241;50,241
D38291 1,48;2,57;3,65;4,71;5,79;6,86;7,93;8,101;9,107;10,113;11,119;12,125;13,130;14,137;15,143;16,150;17,156;18,162;19,168;20,175;21,181;22,187;23,193;24,199;25,206;26,212;27,219;28,225;29,232;30,238;31,245;32,252;33,259;34,264;35,269;36,274;37,278;38,281;39,284;40,287;41,289;42,291;43,292;44,294;45,294;46,295;47,295;48,295;49,295;50,295
D39291 1,48;2,55;3,61;4,68;5,75;6,83;7,92;8,102;9,110;10,117;11,125;12,133;13,140;14,148;15,157;16,166;17,174;18,182;19,191;20,200;21,208;22,216;23,225;24,233;25,241;26,248;27,256;28,262;29,268;30,273;31,277;32,280;33,284;34,287;35,289;36,291;37,293;38,294;39,295;40,295;41,294;42,293;43,292;44,291;45,290;46,288;47,288;48,288;49,288;50,288
D40291 1,32;2,38;3,44;4,51;5,59;6,66;7,74;8,81;9,89;10,95;11,102;12,108;13,115;14,123;15,130;16,138;17,145;18,152;19,160;20,167;21,173;22,180;23,187;24,194;25,200;26,207;27,214;28,219;29,225;30,229;31,233;32,236;33,238;34,240;35,242;36,243;37,243;38,244;39,243;40,243;41,242;42,241;43,240;44,239;45,237;46,235;47,235;48,235;49,235;50,235
D41291 1,31;2,38;3,45;4,50;5,56;6,63;7,70;8,78;9,85;10,94;11,102;12,110;13,115;14,120;15,124;16,126;17,127;18,129;19,129;20,128;21,126;22,125;23,123;24,121;25,119;26,116;27,113;28,109;29,106;30,103;31,100;32,97;33,94;34,92;35,90;36,87;37,85;38,83;39,81;40,79;41,78;42,76;43,74;44,73;45,71;46,70;47,70;48,70;49,70;50,70
D42291 1,44;2,53;3,63;4,70;5,77;6,83;7,90;8,97;9,105;10,113;11,121;12,129;13,135;14,142;15,148;16,154;17,160;18,166;19,172;20,179;21,185;22,192;23,198;24,205;25,211;26,217;27,222;28,228;29,232;30,236;31,239;32,242;33,244;34,245;35,246;36,247;37,247;38,246;39,246;40,245;41,244;42,243;43,241;44,239;45,237;46,235;47,235;48,235;49,235;50,235
D43291 1,43;2,49;3,56;4,65;5,74;6,82;7,88;8,95;9,103;10,111;11,119;12,127;13,135;14,143;15,151;16,159;17,167;18,175;19,183;20,191;21,199;22,207;23,214;24,219;25,223;26,226;27,228;28,230;29,231;30,232;31,232;32,232;33,231;34,230;35,228;36,226;37,225;38,223;39,221;40,218;41,216;42,213;43,210;44,207;45,204;46,201;47,201;48,201;49,201;50,201
D44291 1,49;2,58;3,65;4,74;5,84;6,94;7,104;8,112;9,120;10,130;11,140;12,149;13,158;14,167;15,177;16,186;17,195;18,203;19,209;20,214;21,219;22,222;23,224;24,225;25,225;26,225;27,225;28,224;29,224;30,222;31,221;32,219;33,216;34,214;35,211;36,208;37,204;38,200;39,197;40,193;41,189;42,184;43,180;44,177;45,173;46,170;47,170;48,170;49,170;50,170
D45291 1,47;2,54;3,59;4,64;5,69;6,75;7,82;8,88;9,95;10,101;11,109;12,116;13,125;14,133;15,141;16,150;17,158;18,166;19,174;20,182;21,191;22,199;23,208;24,216;25,223;26,231;27,238;28,245;29,251;30,257;31,262;32,266;33,269;34,273;35,276;36,279;37,280;38,282;39,284;40,285;41,285;42,286;43,286;44,286;45,287;46,286;47,286;48,286;49,286;50,286
D46291 1,62;2,70;3,77;4,85;5,90;6,96;7,102;8,108;9,114;10,120;11,127;12,135;13,142;14,149;15,156;16,163;17,170;18,177;19,184;20,190;21,197;22,203;23,209;24,216;25,222;26,228;27,234;28,240;29,246;30,253;31,259;32,265;33,271;34,276;35,281;36,285;37,288;38,291;39,294;40,296;41,297;42,299;43,300;44,300;45,301;46,302;47,302;48,302;49,302;50,302
D47291 1,36;2,39;3,43;4,49;5,56;6,63;7,69;8,75;9,81;10,88;11,94;12,99;13,105;14,111;15,117;16,123;17,130;18,137;19,145;20,152;21,160;22,167;23,174;24,181;25,188;26,195;27,201;28,207;29,212;30,217;31,220;32,223;33,226;34,228;35,229;36,230;37,231;38,232;39,233;40,233;41,233;42,232;43,231;44,230;45,228;46,226;47,226;48,226;49,226;50,226
D48291 1,42;2,46;3,50;4,55;5,60;6,67;7,73;8,81;9,88;10,96;11,102;12,109;13,116;14,124;15,132;16,139;17,147;18,154;19,162;20,169;21,176;22,184;23,192;24,200;25,208;26,215;27,223;28,230;29,237;30,243;31,247;32,251;33,254;34,257;35,259;36,261;37,262;38,263;39,264;40,264;41,264;42,264;43,263;44,262;45,262;46,260;47,260;48,260;49,260;50,260
D49291 1,48;2,53;3,57;4,62;5,68;6,75;7,83;8,91;9,99;10,107;11,115;12,123;13,131;14,138;15,146;16,154;17,162;18,169;19,177;20,184;21,190;22,197;23,204;24,212;25,219;26,225;27,232;28,239;29,245;30,252;31,259;32,266;33,273;34,278;35,282;36,286;37,290;38,293;39,296;40,298;41,300;42,302;43,303;44,303;45,304;46,304;47,304;48,304;49,304;50,304
D50291 1,47;2,52;3,58;4,64;5,71;6,77;7,82;8,88;9,93;10,98;11,104;12,109;13,114;14,120;15,125;16,132;17,138;18,143;19,149;20,154;21,158;22,163;23,168;24,173;25,179;26,184;27,190;28,196;29,202;30,208;31,214;32,220;33,226;34,232;35,237;36,241;37,244;38,247;39,250;40,252;41,254;42,256;43,258;44,259;45,260;46,260;47,260;48,260;49,260;50,260
D51291 1,53;2,62;3,70;4,79;5,90;6,98;7,107;8,116;9,125;10,134;11,144;12,154;13,164;14,174;15,183;16,193;17,201;18,208;19,213;20,218;21,221;22,222;23,224;24,225;25,226;26,226;27,226;28,225;29,224;30,223;31,220;32,218;33,214;34,210;35,206;36,202;37,197;38,192;39,188;40,184;41,180;42,176;43,172;44,168;45,165;46,162;47,162;48,162;49,162;50,162
D52291 1,31;2,37;3,43;4,47;5,52;6,58;7,65;8,72;9,78;10,83;11,88;12,95;13,101;14,109;15,116;16,123;17,129;18,136;19,142;20,148;21,155;22,162;23,168;24,173;25,178;26,182;27,185;28,187;29,189;30,190;31,190;32,190;33,190;34,189;35,187;36,186;37,184;38,182;39,179;40,177;41,174;42,171;43,167;44,164;45,160;46,157;47,157;48,157;49,157;50,157
D53291 1,63;2,69;3,77;4,84;5,91;6,97;7,103;8,109;9,116;10,122;11,130;12,137;13,145;14,153;15,160;16,167;17,174;18,181;19,187;20,194;21,201;22,208;23,215;24,221;25,227;26,234;27,240;28,247;29,253;30,260;31,266;32,272;33,277;34,282;35,287;36,291;37,295;38,298;39,301;40,304;41,307;42,309;43,310;44,311;45,311;46,311;47,311;48,311;49,311;50,311
D54291 1,54;2,63;3,73;4,81;5,90;6,98;7,107;8,114;9,123;10,130;11,138;12,145;13,152;14,158;15,166;16,174;17,182;18,191;19,199;20,207;21,215;22,223;23,231;24,238;25,245;26,252;27,259;28,266;29,272;30,278;31,285;32,291;33,296;34,301;35,305;36,309;37,312;38,315;39,317;40,319;41,320;42,321;43,322;44,322;45,322;46,322;47,322;48,322;49,322;50,322
D55291 1,63;2,72;3,81;4,91;5,99;6,108;7,116;8,125;9,134;10,141;11,149;12,156;13,161;14,164;15,165;16,166;17,165;18,164;19,163;20,161;21,158;22,156;23,153;24,150;25,147;26,143;27,139;28,135;29,131;30,127;31,124;32,120;33,117;34,114;35,111;36,108;37,105;38,103;39,100;40,98;41,96;42,94;43,92;44,90;45,88;46,86;47,86;48,86;49,86;50,86
D56291 1,28;2,30;3,36;4,42;5,49;6,56;7,64;8,72;9,78;10,85;11,92;12,99;13,106;14,113;15,121;16,129;17,136;18,143;19,150;20,158;21,165;22,172;23,178;24,185;25,192;26,198;27,205;28,211;29,218;30,224;31,231;32,238;33,244;34,249;35,253;36,257;37,260;38,263;39,265;40,266;41,267;42,268;43,269;44,269;45,269;46,269;47,269;48,269;49,269;50,269
D57291 1,48;2,57;3,68;4,78;5,89;6,97;7,105;8,113;9,120;10,127;11,134;12,141;13,149;14,156;15,164;16,172;17,179;18,185;19,190;20,193;21,196;22,197;23,199;24,200;25,200;26,201;27,201;28,201;29,201;30,200;31,199;32,197;33,195;34,192;35,190;36,187;37,185;38,181;39,178;40,175;41,171;42,167;43,164;44,160;45,157;46,154;47,154;48,154;49,154;50,154
D58291 1,44;2,53;3,59;4,66;5,72;6,79;7,85;8,92;9,98;10,104;11,110;12,117;13,123;14,129;15,136;16,143;17,149;18,155;19,161;20,166;21,172;22,177;23,182;24,188;25,194;26,201;27,207;28,213;29,220;30,227;31,234;32,241;33,247;34,252;35,257;36,261;37,264;38,267;39,269;40,271;41,272;42,273;43,274;44,274;45,274;46,274;47,274;48,274;49,274;50,274
D102101 1,44;2,50;3,54;4,61;5,69;6,76;7,83;8,89;9,97;10,105;11,112;12,119;13,127;14,135;15,143;16,151;17,158;18,165;19,170;20,174;21,177;22,178;23,179;24,179;25,178;26,176;27,174;28,172;29,170;30,167;31,164;32,161;33,157;34,154;35,150;36,146;37,143;38,139;39,136;40,133;41,130;42,127;43,125;44,122;45,119;46,117;47,117;48,117;49,117;50,117
D112101 1,46;2,53;3,58;4,63;5,69;6,76;7,83;8,90;9,96;10,103;11,110;12,116;13,123;14,131;15,138;16,146;17,153;18,160;19,167;20,174;21,182;22,188;23,195;24,201;25,208;26,215;27,222;28,227;29,233;30,237;31,240;32,244;33,247;34,249;35,250;36,252;37,253;38,253;39,254;40,254;41,254;42,253;43,253;44,252;45,250;46,249;47,249;48,249;49,249;50,249
D122101 1,60;2,69;3,77;4,84;5,89;6,95;7,101;8,106;9,112;10,119;11,124;12,130;13,135;14,141;15,148;16,154;17,162;18,168;19,172;20,175;21,177;22,179;23,179;24,179;25,179;26,178;27,177;28,175;29,173;30,171;31,169;32,166;33,162;34,159;35,155;36,151;37,147;38,144;39,140;40,137;41,134;42,131;43,128;44,126;45,123;46,121;47,121;48,121;49,121;50,121
D132101 1,71;2,77;3,83;4,89;5,98;6,108;7,117;8,127;9,137;10,148;11,158;12,167;13,173;14,178;15,183;16,187;17,189;18,190;19,190;20,189;21,187;22,185;23,182;24,179;25,176;26,174;27,170;28,166;29,162;30,157;31,152;32,148;33,144;34,140;35,137;36,133;37,130;38,127;39,124;40,121;41,118;42,116;43,113;44,111;45,109;46,106;47,106;48,106;49,106;50,106
D142101 1,58;2,63;3,68;4,73;5,77;6,80;7,84;8,87;9,91;10,95;11,99;12,105;13,110;14,115;15,120;16,126;17,131;18,135;19,137;20,138;21,139;22,139;23,139;24,137;25,136;26,134;27,132;28,129;29,126;30,123;31,120;32,117;33,113;34,110;35,108;36,105;37,102;38,100;39,98;40,95;41,93;42,91;43,89;44,87;45,86;46,84;47,84;48,84;49,84;50,84
D152101 1,35;2,45;3,53;4,62;5,71;6,80;7,88;8,95;9,101;10,107;11,115;12,121;13,128;14,136;15,145;16,154;17,163;18,172;19,181;20,189;21,198;22,207;23,214;24,220;25,225;26,229;27,232;28,235;29,238;30,240;31,242;32,243;33,244;34,244;35,244;36,244;37,244;38,243;39,242;40,241;41,240;42,239;43,238;44,236;45,234;46,233;47,233;48,233;49,233;50,233
D162101 1,72;2,83;3,94;4,106;5,115;6,125;7,135;8,143;9,152;10,161;11,171;12,181;13,189;14,194;15,198;16,201;17,202;18,204;19,204;20,204;21,203;22,203;23,202;24,201;25,199;26,195;27,192;28,189;29,185;30,180;31,176;32,172;33,168;34,163;35,159;36,155;37,151;38,148;39,144;40,141;41,138;42,135;43,132;44,129;45,127;46,124;47,124;48,124;49,124;50,124
D172101 1,52;2,60;3,66;4,73;5,82;6,90;7,98;8,107;9,115;10,122;11,129;12,135;13,142;14,148;15,154;16,161;17,168;18,175;19,183;20,190;21,198;22,205;23,212;24,217;25,222;26,226;27,229;28,232;29,233;30,235;31,235;32,236;33,236;34,236;35,235;36,235;37,234;38,233;39,231;40,230;41,228;42,226;43,224;44,222;45,220;46,217;47,217;48,217;49,217;50,217
D182101 1,27;2,30;3,34;4,37;5,42;6,47;7,53;8,60;9,68;10,77;11,85;12,92;13,99;14,106;15,113;16,119;17,125;18,132;19,139;20,146;21,153;22,160;23,167;24,173;25,179;26,186;27,192;28,196;29,201;30,204;31,207;32,209;33,211;34,212;35,213;36,213;37,213;38,212;39,212;40,211;41,210;42,208;43,207;44,204;45,202;46,199;47,199;48,199;49,199;50,199
D192101 1,38;2,49;3,61;4,75;5,87;6,98;7,109;8,120;9,129;10,139;11,147;12,156;13,163;14,168;15,173;16,176;17,177;18,177;19,175;20,174;21,172;22,170;23,167;24,164;25,160;26,156;27,151;28,146;29,142;30,137;31,134;32,130;33,126;34,123;35,120;36,117;37,114;38,111;39,109;40,106;41,104;42,101;43,99;44,97;45,95;46,93;47,93;48,93;49,93;50,93
D202101 1,52;2,58;3,65;4,73;5,80;6,88;7,97;8,105;9,113;10,120;11,129;12,137;13,144;14,151;15,158;16,165;17,171;18,177;19,182;20,188;21,193;22,198;23,204;24,209;25,214;26,220;27,225;28,230;29,234;30,237;31,240;32,243;33,244;34,246;35,247;36,247;37,247;38,247;39,247;40,246;41,246;42,245;43,244;44,243;45,241;46,239;47,239;48,239;49,239;50,239
D212101 1,33;2,40;3,47;4,53;5,61;6,69;7,78;8,87;9,95;10,103;11,110;12,119;13,127;14,134;15,142;16,149;17,156;18,163;19,169;20,176;21,182;22,189;23,195;24,200;25,204;26,208;27,211;28,214;29,215;30,217;31,218;32,218;33,218;34,218;35,218;36,217;37,215;38,214;39,212;40,210;41,207;42,205;43,202;44,199;45,195;46,192;47,192;48,192;49,192;50,192
D222101 1,56;2,64;3,74;4,83;5,94;6,103;7,112;8,123;9,133;10,143;11,155;12,166;13,174;14,180;15,185;16,188;17,191;18,192;19,192;20,191;21,190;22,188;23,185;24,183;25,179;26,176;27,172;28,168;29,164;30,160;31,156;32,151;33,147;34,143;35,140;36,136;37,133;38,130;39,127;40,124;41,121;42,118;43,116;44,113;45,111;46,109;47,109;48,109;49,109;50,109
D232101 1,42;2,49;3,58;4,68;5,77;6,87;7,96;8,104;9,111;10,119;11,127;12,135;13,142;14,149;15,157;16,165;17,172;18,179;19,183;20,187;21,189;22,191;23,193;24,193;25,192;26,190;27,188;28,186;29,184;30,181;31,179;32,176;33,173;34,170;35,166;36,162;37,158;38,155;39,151;40,147;41,144;42,141;43,138;44,135;45,132;46,130;47,130;48,130;49,130;50,130
D242101 1,61;2,71;3,83;4,94;5,106;6,116;7,125;8,134;9,142;10,152;11,161;12,169;13,177;14,184;15,192;16,200;17,208;18,215;19,221;20,226;21,230;22,233;23,235;24,237;25,238;26,238;27,238;28,237;29,235;30,233;31,231;32,228;33,224;34,221;35,217;36,212;37,207;38,202;39,198;40,193;41,189;42,185;43,181;44,177;45,173;46,170;47,170;48,170;49,170;50,170
D252101 1,68;2,76;3,82;4,88;5,94;6,102;7,109;8,117;9,126;10,134;11,142;12,151;13,158;14,162;15,165;16,167;17,168;18,167;19,167;20,164;21,162;22,160;23,157;24,154;25,151;26,148;27,144;28,140;29,136;30,132;31,128;32,125;33,121;34,118;35,115;36,112;37,109;38,107;39,104;40,102;41,100;42,97;43,95;44,93;45,91;46,90;47,90;48,90;49,90;50,90
D262101 1,41;2,51;3,61;4,71;5,78;6,85;7,91;8,97;9,103;10,108;11,113;12,118;13,124;14,129;15,135;16,142;17,149;18,155;19,161;20,168;21,174;22,181;23,187;24,194;25,200;26,206;27,212;28,219;29,225;30,232;31,239;32,246;33,252;34,258;35,263;36,268;37,272;38,276;39,279;40,282;41,285;42,287;43,289;44,291;45,292;46,293;47,293;48,293;49,293;50,293
D272101 1,62;2,69;3,75;4,84;5,91;6,98;7,106;8,112;9,119;10,125;11,131;12,138;13,145;14,152;15,159;16,165;17,172;18,179;19,186;20,192;21,200;22,207;23,213;24,219;25,223;26,227;27,230;28,232;29,234;30,235;31,235;32,235;33,234;34,232;35,230;36,228;37,225;38,222;39,219;40,215;41,212;42,208;43,204;44,200;45,196;46,192;47,192;48,192;49,192;50,192
D282101 1,51;2,62;3,72;4,80;5,89;6,97;7,105;8,115;9,124;10,134;11,144;12,154;13,164;14,174;15,184;16,194;17,204;18,213;19,220;20,227;21,233;22,237;23,240;24,243;25,245;26,245;27,245;28,246;29,245;30,245;31,243;32,242;33,239;34,237;35,233;36,230;37,226;38,222;39,218;40,213;41,209;42,204;43,200;44,196;45,192;46,188;47,188;48,188;49,188;50,188
D292101 1,34;2,43;3,50;4,58;5,65;6,73;7,79;8,87;9,94;10,101;11,108;12,115;13,121;14,126;15,128;16,130;17,130;18,130;19,128;20,126;21,123;22,119;23,114;24,110;25,106;26,103;27,99;28,96;29,93;30,91;31,88;32,85;33,83;34,81;35,79;36,77;37,75;38,73;39,71;40,70;41,68;42,67;43,65;44,64;45,63;46,61;47,61;48,61;49,61;50,61
D302101 1,69;2,77;3,83;4,92;5,101;6,111;7,119;8,126;9,134;10,141;11,150;12,158;13,166;14,174;15,181;16,189;17,198;18,206;19,214;20,222;21,230;22,238;23,245;24,251;25,256;26,259;27,262;28,263;29,264;30,264;31,264;32,264;33,263;34,261;35,260;36,257;37,255;38,252;39,249;40,245;41,242;42,238;43,235;44,232;45,228;46,224;47,224;48,224;49,224;50,224
D312101 1,30;2,35;3,39;4,43;5,49;6,54;7,60;8,67;9,74;10,81;11,89;12,96;13,104;14,113;15,121;16,130;17,139;18,147;19,154;20,162;21,169;22,176;23,182;24,189;25,195;26,201;27,207;28,212;29,216;30,219;31,222;32,224;33,225;34,226;35,226;36,226;37,226;38,226;39,225;40,224;41,223;42,221;43,220;44,218;45,215;46,213;47,213;48,213;49,213;50,213
D322101 1,33;2,39;3,44;4,49;5,53;6,57;7,63;8,70;9,75;10,82;11,89;12,97;13,105;14,113;15,121;16,128;17,135;18,141;19,148;20,154;21,161;22,167;23,173;24,180;25,187;26,194;27,201;28,209;29,216;30,223;31,230;32,237;33,243;34,249;35,254;36,258;37,262;38,265;39,268;40,271;41,272;42,274;43,275;44,275;45,275;46,275;47,275;48,275;49,275;50,275
D332101 1,48;2,56;3,63;4,69;5,76;6,82;7,88;8,93;9,99;10,106;11,113;12,119;13,124;14,127;15,130;16,131;17,132;18,131;19,129;20,127;21,125;22,123;23,120;24,116;25,112;26,108;27,105;28,102;29,99;30,96;31,93;32,90;33,88;34,86;35,83;36,81;37,79;38,77;39,76;40,74;41,72;42,71;43,69;44,68;45,66;46,65;47,65;48,65;49,65;50,65
D342101 1,28;2,35;3,40;4,46;5,51;6,57;7,62;8,67;9,72;10,77;11,84;12,91;13,96;14,102;15,108;16,115;17,121;18,127;19,133;20,138;21,144;22,150;23,156;24,162;25,168;26,174;27,180;28,185;29,190;30,195;31,199;32,202;33,205;34,208;35,210;36,212;37,213;38,213;39,213;40,213;41,212;42,211;43,210;44,208;45,206;46,204;47,204;48,204;49,204;50,204
D352101 1,46;2,57;3,65;4,72;5,78;6,85;7,92;8,100;9,108;10,116;11,124;12,130;13,136;14,142;15,148;16,155;17,162;18,168;19,174;20,181;21,188;22,195;23,201;24,207;25,213;26,218;27,224;28,229;29,235;30,241;31,247;32,253;33,258;34,262;35,266;36,269;37,272;38,274;39,276;40,277;41,278;42,278;43,278;44,278;45,278;46,278;47,278;48,278;49,278;50,278
