D392144 1,12;2,31;3,55;4,70;5,83;6,93;7,115;8,119;9,134;10,164;11,185;12,210;13,234;14,207;15,192;16,183;17,159;18,150;19,134;20,119;21,109;22,90;23,81;24,75
D156155 1,24;2,33;3,48;4,70;5,71;6,86;7,95;8,117;9,120;10,140;11,146;12,168;13,173;14,192;15,199;16,223;17,245;18,232;19,208;20,201;21,196;22,170;23,161;24,146
D169155 1,18;2,46;3,71;4,74;5,95;6,98;7,114;8,130;9,154;10,164;11,189;12,219;13,241;14,229;15,205;16,198;17,194;18,190;19,171;20,156;21,137;22,121;23,106;24,78
D182155 1,19;2,26;3,52;4,70;5,89;6,101;7,123;8,137;9,139;10,146;11,155;12,162;13,163;14,175;15,183;16,169;17,165;18,140;19,138;20,126;21,117;22,92;23,81;24,72
D195155 1,12;2,30;3,41;4,69;5,77;6,102;7,120;8,134;9,160;10,161;11,175;12,194;13,202;14,218;15,226;16,215;17,206;18,194;19,179;20,151;21,147;22,132;23,123;24,107
D208155 1,25;2,46;3,69;4,70;5,71;6,82;7,103;8,128;9,151;10,166;11,181;12,197;13,220;14,245;15,260;16,253;17,227;18,205;19,180;20,157;21,136;22,110;23,96;24,78
D221155 1,15;2,36;3,51;4,57;5,61;6,74;7,83;8,84;9,114;10,121;11,139;12,145;13,148;14,145;15,136;16,121;17,99;18,81;19,68;20,44;21,38;22,13;23,9;24,0
D234155 1,30;2,51;3,81;4,94;5,97;6,101;7,111;8,136;9,158;10,188;11,213;12,229;13,238;14,234;15,215;16,214;17,213;18,194;19,181;20,154;21,150;22,144;23,129;24,111
D247155 1,11;2,26;3,52;4,54;5,60;6,80;7,81;8,90;9,95;10,117;11,143;12,149;13,155;14,161;15,163;16,185;17,201;18,182;19,173;20,171;21,166;22,159;23,133;24,123
D260155 1,17;2,47;3,63;4,77;5,97;6,121;7,141;8,155;9,171;10,188;11,168;12,136;13,132;14,100;15,84;16,54;17,40;18,12;19,6;20,2;21,0;22,0;23,0;24,0
D273155 1,10;2,23;3,55;4,61;5,79;6,85;7,112;8,130;9,119;10,92;11,79;12,74;13,57;14,47;15,20;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D286155 1,6;2,7;3,25;4,55;5,87;6,115;7,126;8,160;9,147;10,134;11,124;12,90;13,84;14,71;15,66;16,49;17,19;18,2;19,0;20,0;21,0;22,0;23,0;24,0
D299155 1,16;2,27;3,44;4,74;5,80;6,107;7,132;8,159;9,163;10,175;11,169;12,161;13,136;14,116;15,104;16,103;17,92;18,80;19,77;20,45;21,26;22,2;23,0;24,0
D312155 1,7;2,27;3,50;4,76;5,89;6,104;7,105;8,124;9,134;10,137;11,160;12,166;13,182;14,191;15,210;16,225;17,248;18,228;19,209;20,195;21,173;22,149;23,136;24,123
D325155 1,9;2,34;3,56;4,70;5,91;6,100;7,115;8,116;9,144;10,159;11,185;12,193;13,194;14,212;15,224;16,206;17,202;18,201;19,190;20,178;21,160;22,134;23,112;24,90
D338155 1,16;2,17;3,28;4,29;5,49;6,53;7,54;8,66;9,75;10,91;11,63;12,47;13,20;14,9;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D351155 1,28;2,36;3,40;4,56;5,78;6,93;7,97;8,101;9,110;10,114;11,116;12,123;13,148;14,169;15,188;16,179;17,160;18,138;19,123;20,115;21,97;22,78;23,52;24,29
D364155 1,16;2,23;3,25;4,30;5,41;6,64;7,89;8,100;9,108;10,116;11,144;12,162;13,178;14,193;15,211;16,195;17,191;18,187;19,159;20,155;21,151;22,139;23,130;24,125
D377155 1,11;2,17;3,37;4,56;5,74;6,77;7,90;8,103;9,105;10,127;11,147;12,154;13,168;14,171;15,189;16,198;17,213;18,212;19,193;20,178;21,172;22,156;23,142;24,132
D390155 1,10;2,37;3,47;4,60;5,92;6,109;7,115;8,133;9,120;10,98;11,78;12,63;13,48;14,35;15,13;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D403155 1,9;2,24;3,26;4,50;5,55;6,64;7,73;8,95;9,101;10,121;11,141;12,160;13,162;14,182;15,183;16,205;17,218;18,200;19,177;20,170;21,165;22,154;23,132;24,113
D167166 1,19;2,28;3,45;4,70;5,84;6,111;7,125;8,142;9,150;10,154;11,143;12,123;13,120;14,95;15,65;16,41;17,11;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D180166 1,3;2,19;3,44;4,53;5,65;6,77;7,102;8,116;9,135;10,163;11,149;12,122;13,100;14,76;15,67;16,37;17,13;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D193166 1,10;2,32;3,54;4,82;5,100;6,127;7,128;8,152;9,182;10,186;11,192;12,222;13,229;14,220;15,211;16,195;17,191;18,175;19,162;20,140;21,118;22,90;23,68;24,53
D206166 1,21;2,43;3,68;4,86;5,104;6,125;7,141;8,154;9,170;10,186;11,216;12,231;13,255;14,242;15,212;16,197;17,175;18,156;19,126;20,113;21,98;22,70;23,67;24,66
D219166 1,26;2,49;3,52;4,67;5,91;6,106;7,132;8,141;9,163;10,181;11,186;12,191;13,207;14,216;15,226;16,235;17,238;18,233;19,213;20,203;21,197;22,187;23,161;24,151
D232166 1,5;2,28;3,41;4,54;5,81;6,92;7,126;8,153;9,126;10,96;11,62;12,49;13,31;14,28;15,11;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D245166 1,28;2,47;3,65;4,78;5,96;6,123;7,148;8,170;9,179;10,189;11,205;12,218;13,231;14,213;15,183;16,180;17,153;18,143;19,142;20,141;21,126;22,114;23,104;24,103
D258166 1,6;2,7;3,8;4,18;5,41;6,49;7,66;8,89;9,72;10,57;11,25;12,12;13,0;14,0;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D271166 1,26;2,40;3,51;4,57;5,60;6,67;7,91;8,104;9,110;10,117;11,119;12,145;13,164;14,186;15,199;16,208;17,234;18,208;19,190;20,174;21,152;22,136;23,118;24,115
D284166 1,7;2,10;3,13;4,37;5,51;6,73;7,93;8,116;9,131;10,132;11,151;12,173;13,178;14,204;15,211;16,227;17,229;18,210;19,203;20,185;21,162;22,155;23,137;24,132
D297166 1,18;2,38;3,68;4,69;5,74;6,77;7,82;8,99;9,98;10,92;11,79;12,59;13,42;14,24;15,2;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D310166 1,24;2,48;3,52;4,60;5,87;6,117;7,147;8,163;9,193;10,213;11,185;12,153;13,123;14,109;15,90;16,62;17,45;18,29;19,12;20,0;21,0;22,0;23,0;24,0
D323166 1,4;2,16;3,23;4,34;5,41;6,62;7,71;8,72;9,84;10,92;11,101;12,115;13,123;14,127;15,152;16,130;17,104;18,89;19,87;20,65;21,46;22,28;23,23;24,14
D336166 1,23;2,53;3,83;4,111;5,114;6,120;7,145;8,150;9,116;10,86;11,68;12,43;13,23;14,18;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D349166 1,3;2,35;3,44;4,66;5,91;6,102;7,103;8,123;9,148;10,152;11,149;12,135;13,116;14,112;15,96;16,85;17,82;18,54;19,27;20,7;21,0;22,0;23,0;24,0
D362166 1,2;2,11;3,16;4,44;5,66;6,71;7,97;8,99;9,125;10,126;11,140;12,152;13,154;14,173;15,194;16,183;17,165;18,160;19,149;20,127;21,122;22,121;23,100;24,77
D375166 1,8;2,22;3,41;4,61;5,72;6,84;7,109;8,137;9,146;10,170;11,150;12,131;13,106;14,76;15,48;16,26;17,10;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D388166 1,19;2,41;3,67;4,71;5,76;6,99;7,124;8,145;9,160;10,179;11,187;12,194;13,199;14,222;15,241;16,225;17,207;18,193;19,174;20,167;21,160;22,146;23,145;24,140
D401166 1,9;2,13;3,35;4,50;5,76;6,88;7,103;8,104;9,113;10,139;11,160;12,182;13,205;14,227;15,231;16,230;17,202;18,180;19,154;20,132;21,123;22,122;23,100;24,75
D414166 1,12;2,44;3,47;4,66;5,94;6,110;7,113;8,138;9,147;10,156;11,124;12,97;13,75;14,45;15,44;16,27;17,8;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D178177 1,8;2,28;3,56;4,78;5,96;6,119;7,146;8,171;9,153;10,142;11,110;12,107;13,99;14,98;15,81;16,76;17,46;18,21;19,0;20,0;21,0;22,0;23,0;24,0
D191177 1,1;2,23;3,24;4,36;5,64;6,96;7,100;8,109;9,123;10,134;11,130;12,111;13,92;14,80;15,60;16,28;17,4;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D204177 1,18;2,23;3,34;4,52;5,57;6,79;7,93;8,116;9,138;10,160;11,175;12,177;13,193;14,218;15,223;16,207;17,191;18,182;19,173;20,157;21,146;22,141;23,119;24,104
D217177 1,25;2,46;3,60;4,72;5,80;6,94;7,102;8,106;9,110;10,124;11,138;12,149;13,160;14,161;15,172;16,144;17,119;18,112;19,86;20,79;21,57;22,35;23,16;24,0
D230177 1,16;2,31;3,43;4,55;5,70;6,93;7,108;8,126;9,134;10,135;11,150;12,171;13,193;14,218;15,236;16,215;17,213;18,187;19,169;20,144;21,119;22,100;23,85;24,70
D243177 1,27;2,28;3,44;4,68;5,86;6,92;7,98;8,102;9,123;10,124;11,127;12,137;13,150;14,138;15,113;16,86;17,64;18,58;19,45;20,39;21,29;22,14;23,13;24,0
D256177 1,5;2,15;3,21;4,41;5,47;6,54;7,73;8,87;9,89;10,108;11,109;12,125;13,140;14,153;15,160;16,173;17,199;18,177;19,166;20,144;21,138;22,114;23,94;24,76
D269177 1,26;2,45;3,64;4,90;5,101;6,104;7,130;8,152;9,168;10,183;11,189;12,211;13,218;14,242;15,244;16,255;17,257;18,251;19,238;20,225;21,218;22,200;23,176;24,157
D282177 1,24;2,33;3,43;4,53;5,60;6,83;7,93;8,106;9,129;10,131;11,151;12,156;13,157;14,180;15,186;16,187;17,198;18,185;19,178;20,155;21,135;22,122;23,106;24,92
D295177 1,24;2,31;3,41;4,43;5,45;6,50;7,57;8,63;9,86;10,87;11,88;12,89;13,109;14,120;15,123;16,134;17,152;18,126;19,108;20,86;21,85;22,69;23,43;24,19
D308177 1,4;2,24;3,56;4,59;5,68;6,76;7,96;8,113;9,119;10,131;11,103;12,95;13,89;14,81;15,80;16,79;17,78;18,72;19,44;20,40;21,39;22,31;23,14;24,0
D321177 1,19;2,45;3,47;4,61;5,68;6,73;7,98;8,105;9,124;10,125;11,136;12,137;13,146;14,168;15,187;16,172;17,161;18,159;19,152;20,148;21,147;22,122;23,120;24,102
D334177 1,6;2,13;3,28;4,53;5,56;6,74;7,95;8,123;9,145;10,151;11,179;12,192;13,201;14,171;15,146;16,145;17,138;18,120;19,92;20,76;21,72;22,54;23,53;24,43
D347177 1,5;2,16;3,29;4,36;5,43;6,45;7,59;8,83;9,92;10,93;11,100;12,116;13,129;14,136;15,154;16,168;17,179;18,177;19,154;20,136;21,135;22,109;23,87;24,72
D360177 1,8;2,30;3,36;4,55;5,71;6,95;7,112;8,134;9,161;10,172;11,152;12,135;13,119;14,108;15,96;16,71;17,41;18,35;19,5;20,0;21,0;22,0;23,0;24,0
D373177 1,11;2,36;3,52;4,61;5,64;6,96;7,115;8,143;9,152;10,161;11,158;12,134;13,109;14,81;15,75;16,43;17,15;18,4;19,0;20,0;21,0;22,0;23,0;24,0
D386177 1,5;2,24;3,38;4,45;5,48;6,63;7,70;8,86;9,92;10,111;11,135;12,142;13,145;14,148;15,154;16,173;17,178;18,167;19,147;20,131;21,120;22,107;23,93;24,71
D399177 1,9;2,39;3,71;4,82;5,109;6,117;7,141;8,171;9,187;10,204;11,179;12,167;13,145;14,125;15,95;16,67;17,43;18,32;19,0;20,0;21,0;22,0;23,0;24,0
D412177 1,20;2,23;3,35;4,36;5,63;6,90;7,110;8,142;9,143;10,152;11,143;12,135;13,113;14,88;15,56;16,37;17,29;18,28;19,14;20,0;21,0;22,0;23,0;24,0
D425177 1,23;2,25;3,49;4,67;5,76;6,95;7,98;8,114;9,127;10,150;11,168;12,194;13,200;14,214;15,220;16,233;17,248;18,232;19,213;20,208;21,188;22,172;23,149;24,135
D189188 1,5;2,30;3,56;4,78;5,101;6,127;7,149;8,163;9,189;10,215;11,243;12,259;13,278;14,303;15,311;16,302;17,279;18,270;19,259;20,244;21,230;22,202;23,190;24,174
D202188 1,4;2,31;3,56;4,74;5,80;6,89;7,113;8,117;9,141;10,150;11,154;12,155;13,185;14,158;15,142;16,129;17,114;18,96;19,75;20,69;21,51;22,26;23,2;24,0
D215188 1,9;2,28;3,50;4,70;5,73;6,74;7,102;8,106;9,118;10,150;11,136;12,111;13,100;14,72;15,56;16,26;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D228188 1,25;2,30;3,47;4,67;5,68;6,90;7,98;8,126;9,106;10,74;11,66;12,36;13,13;14,5;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D241188 1,3;2,7;3,37;4,38;5,47;6,79;7,87;8,119;9,130;10,133;11,105;12,86;13,70;14,50;15,42;16,34;17,17;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D254188 1,14;2,36;3,45;4,54;5,70;6,84;7,110;8,121;9,122;10,127;11,151;12,165;13,185;14,198;15,217;16,220;17,234;18,208;19,207;20,191;21,188;22,168;23,161;24,158
D267188 1,23;2,48;3,71;4,92;5,117;6,133;7,137;8,163;9,177;10,181;11,192;12,199;13,225;14,250;15,275;16,274;17,252;18,244;19,239;20,224;21,219;22,205;23,197;24,185
D280188 1,28;2,53;3,73;4,81;5,86;6,106;7,124;8,146;9,126;10,99;11,72;12,49;13,41;14,24;15,14;16,3;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D293188 1,27;2,46;3,60;4,71;5,90;6,117;7,147;8,150;9,166;10,180;11,160;12,146;13,114;14,102;15,94;16,91;17,61;18,60;19,52;20,22;21,10;22,0;23,0;24,0
D306188 1,8;2,27;3,38;4,63;5,87;6,104;7,131;8,134;9,142;10,159;11,151;12,139;13,120;14,93;15,76;16,54;17,43;18,24;19,15;20,0;21,0;22,0;23,0;24,0
D319188 1,1;2,17;3,30;4,43;5,53;6,63;7,89;8,115;9,121;10,145;11,154;12,164;13,165;14,187;15,203;16,210;17,215;18,199;19,194;20,184;21,158;22,132;23,112;24,107
D332188 1,9;2,27;3,28;4,43;5,58;6,62;7,81;8,82;9,112;10,119;11,149;12,155;13,173;14,170;15,157;16,150;17,149;18,130;19,124;20,105;21,84;22,54;23,30;24,26
D345188 1,11;2,14;3,29;4,49;5,67;6,73;7,88;8,106;9,126;10,139;11,157;12,172;13,182;14,189;15,199;16,201;17,207;18,204;19,203;20,184;21,161;22,158;23,152;24,147
D358188 1,14;2,25;3,28;4,47;5,54;6,68;7,79;8,102;9,108;10,115;11,126;12,142;13,143;14,165;15,176;16,191;17,217;18,193;19,179;20,176;21,163;22,143;23,129;24,116
D371188 1,19;2,23;3,51;4,76;5,102;6,111;7,133;8,145;9,153;10,172;11,173;12,177;13,199;14,207;15,229;16,210;17,206;18,204;19,193;20,175;21,168;22,154;23,133;24,117
D384188 1,14;2,29;3,50;4,59;5,84;6,100;7,111;8,130;9,149;10,160;11,182;12,198;13,206;14,232;15,237;16,221;17,209;18,193;19,168;20,140;21,117;22,89;23,81;24,69
D397188 1,19;2,39;3,43;4,67;5,87;6,109;7,131;8,143;9,144;10,161;11,157;12,146;13,127;14,118;15,101;16,69;17,50;18,30;19,24;20,4;21,0;22,0;23,0;24,0
D410188 1,23;2,44;3,69;4,84;5,102;6,120;7,136;8,151;9,165;10,191;11,196;12,212;13,223;14,249;15,267;16,266;17,238;18,224;19,212;20,210;21,209;22,181;23,159;24,140
D423188 1,12;2,30;3,43;4,44;5,62;6,84;7,90;8,105;9,127;10,157;11,176;12,182;13,185;14,170;15,152;16,125;17,116;18,97;19,85;20,58;21,31;22,19;23,0;24,0
D436188 1,21;2,22;3,37;4,53;5,62;6,89;7,90;8,91;9,107;10,126;11,150;12,165;13,186;14,173;15,154;16,129;17,114;18,104;19,82;20,64;21,43;22,39;23,11;24,10
D200199 1,1;2,29;3,30;4,50;5,77;6,107;7,112;8,132;9,115;10,110;11,97;12,82;13,54;14,39;15,31;16,20;17,15;18,12;19,2;20,0;21,0;22,0;23,0;24,0
D213199 1,12;2,27;3,31;4,36;5,55;6,59;7,67;8,90;9,104;10,130;11,132;12,144;13,167;14,178;15,201;16,182;17,164;18,138;19,136;20,125;21,97;22,82;23,81;24,76
D226199 1,4;2,22;3,36;4,59;5,64;6,72;7,76;8,81;9,97;10,111;11,119;12,145;13,164;14,168;15,173;16,151;17,142;18,134;19,118;20,96;21,70;22,44;23,28;24,24
D239199 1,11;2,25;3,51;4,74;5,75;6,95;7,118;8,144;9,162;10,163;11,182;12,195;13,200;14,213;15,223;16,246;17,247;18,225;19,212;20,207;21,181;22,171;23,170;24,164
D252199 1,18;2,25;3,38;4,51;5,61;6,64;7,79;8,84;9,89;10,105;11,114;12,127;13,151;14,166;15,167;16,180;17,193;18,177;19,171;20,165;21,150;22,127;23,101;24,86
D265199 1,22;2,56;3,76;4,106;5,129;6,159;7,170;8,175;9,157;10,123;11,110;12,76;13,48;14,30;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D278199 1,3;2,28;3,34;4,57;5,67;6,84;7,106;8,121;9,103;10,75;11,70;12,60;13,47;14,34;15,24;16,16;17,15;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D291199 1,22;2,41;3,50;4,61;5,77;6,100;7,122;8,125;9,147;10,153;11,163;12,186;13,201;14,206;15,213;16,216;17,239;18,237;19,219;20,208;21,195;22,190;23,166;24,147
D304199 1,15;2,26;3,29;4,53;5,71;6,74;7,90;8,103;9,108;10,124;11,146;12,172;13,173;14,188;15,194;16,204;17,227;18,208;19,186;20,160;21,138;22,114;23,90;24,66
D317199 1,30;2,53;3,85;4,96;5,113;6,123;7,145;8,168;9,160;10,133;11,132;12,112;13,95;14,73;15,51;16,31;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D330199 1,24;2,28;3,58;4,80;5,107;6,111;7,132;8,139;9,146;10,176;11,177;12,181;13,184;14,177;15,171;16,152;17,137;18,124;19,97;20,70;21,67;22,45;23,27;24,15
D343199 1,19;2,45;3,67;4,69;5,78;6,91;7,96;8,114;9,129;10,145;11,165;12,176;13,199;14,217;15,236;16,259;17,265;18,259;19,233;20,207;21,201;22,198;23,192;24,186
D356199 1,20;2,35;3,50;4,76;5,83;6,102;7,109;8,120;9,126;10,135;11,151;12,167;13,170;14,188;15,190;16,193;17,219;18,216;19,213;20,210;21,184;22,183;23,169;24,163
D369199 1,19;2,38;3,52;4,78;5,106;6,107;7,118;8,141;9,146;10,154;11,170;12,192;13,199;14,207;15,211;16,206;17,191;18,177;19,162;20,150;21,127;22,104;23,76;24,64
D382199 1,9;2,29;3,32;4,45;5,60;6,65;7,80;8,100;9,119;10,141;11,164;12,173;13,179;14,201;15,204;16,207;17,218;18,216;19,192;20,173;21,162;22,148;23,146;24,132
D395199 1,24;2,54;3,84;4,100;5,121;6,146;7,162;8,172;9,184;10,197;11,221;12,231;13,258;14,237;15,216;16,215;17,187;18,186;19,182;20,152;21,145;22,130;23,124;24,108
D408199 1,11;2,39;3,44;4,54;5,59;6,84;7,116;8,121;9,104;10,98;11,66;12,53;13,52;14,30;15,2;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D421199 1,6;2,31;3,46;4,63;5,81;6,86;7,109;8,122;9,111;10,103;11,71;12,56;13,41;14,19;15,2;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D434199 1,32;2,49;3,60;4,84;5,87;6,109;7,113;8,116;9,125;10,142;11,138;12,111;13,97;14,75;15,53;16,41;17,25;18,5;19,0;20,0;21,0;22,0;23,0;24,0
D447199 1,2;2,9;3,24;4,45;5,64;6,78;7,87;8,112;9,130;10,135;11,146;12,169;13,180;14,188;15,207;16,185;17,164;18,143;19,132;20,125;21,123;22,104;23,99;24,77
D211210 1,25;2,26;3,32;4,57;5,58;6,76;7,100;8,113;9,122;10,137;11,165;12,192;13,198;14,182;15,163;16,139;17,120;18,102;19,90;20,63;21,36;22,35;23,8;24,0
D224210 1,28;2,56;3,75;4,100;5,104;6,127;7,136;8,150;9,173;10,177;11,193;12,197;13,222;14,236;15,261;16,239;17,218;18,209;19,197;20,188;21,165;22,142;23,127;24,105
D237210 1,4;2,7;3,10;4,13;5,17;6,37;7,64;8,84;9,111;10,115;11,109;12,93;13,68;14,67;15,48;16,23;17,11;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D250210 1,15;2,21;3,22;4,23;5,38;6,68;7,91;8,101;9,84;10,79;11,73;12,65;13,52;14,39;15,17;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D263210 1,25;2,26;3,45;4,53;5,68;6,93;7,112;8,137;9,153;10,164;11,165;12,167;13,179;14,200;15,218;16,210;17,189;18,178;19,162;20,161;21,154;22,152;23,145;24,119
D276210 1,16;2,43;3,52;4,74;5,104;6,114;7,130;8,148;9,166;10,173;11,177;12,190;13,214;14,205;15,181;16,153;17,140;18,125;19,109;20,96;21,86;22,67;23,43;24,36
D289210 1,17;2,33;3,53;4,85;5,109;6,121;7,135;8,162;9,165;10,171;11,157;12,146;13,122;14,90;15,65;16,33;17,29;18,23;19,14;20,0;21,0;22,0;23,0;24,0
D302210 1,22;2,49;3,57;4,74;5,90;6,110;7,137;8,140;9,160;10,192;11,176;12,151;13,127;14,100;15,94;16,64;17,63;18,43;19,11;20,0;21,0;22,0;23,0;24,0
D315210 1,6;2,34;3,56;4,73;5,78;6,89;7,112;8,117;9,109;10,91;11,90;12,87;13,74;14,57;15,47;16,17;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D328210 1,15;2,25;3,32;4,48;5,58;6,61;7,79;8,89;9,95;10,121;11,128;12,130;13,154;14,165;15,188;16,198;17,208;18,182;19,180;20,173;21,163;22,158;23,132;24,110
D341210 1,30;2,60;3,70;4,98;5,116;6,136;7,159;8,181;9,147;10,146;11,145;12,117;13,109;14,108;15,98;16,80;17,63;18,50;19,30;20,0;21,0;22,0;23,0;24,0
D354210 1,1;2,23;3,50;4,55;5,65;6,82;7,97;8,110;9,93;10,75;11,60;12,45;13,39;14,14;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D367210 1,27;2,38;3,39;4,49;5,62;6,65;7,93;8,96;9,90;10,70;11,57;12,56;13,55;14,44;15,10;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D380210 1,2;2,21;3,35;4,58;5,69;6,70;7,80;8,83;9,89;10,92;11,98;12,118;13,136;14,159;15,165;16,181;17,197;18,190;19,167;20,151;21,127;22,103;23,101;24,100
D393210 1,13;2,38;3,63;4,97;5,105;6,118;7,135;8,138;9,116;10,113;11,91;12,61;13,53;14,48;15,18;16,1;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D406210 1,8;2,11;3,22;4,54;5,57;6,58;7,83;8,100;9,116;10,148;11,136;12,125;13,95;14,63;15,46;16,42;17,20;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D419210 1,11;2,29;3,57;4,78;5,85;6,96;7,103;8,131;9,152;10,164;11,185;12,189;13,211;14,223;15,242;16,227;17,205;18,180;19,175;20,160;21,148;22,144;23,116;24,97
D432210 1,8;2,31;3,45;4,64;5,82;6,83;7,99;8,117;9,128;10,146;11,162;12,177;13,199;14,217;15,242;16,234;17,218;18,199;19,184;20,163;21,152;22,147;23,128;24,110
D445210 1,34;2,57;3,87;4,112;5,132;6,164;7,187;8,193;9,175;10,164;11,132;12,124;13,99;14,88;15,82;16,65;17,31;18,11;19,1;20,0;21,0;22,0;23,0;24,0
D458210 1,4;2,22;3,28;4,50;5,53;6,81;7,103;8,113;9,128;10,129;11,148;12,157;13,185;14,164;15,137;16,130;17,100;18,96;19,69;20,62;21,47;22,26;23,25;24,6
D222221 1,23;2,39;3,49;4,64;5,78;6,91;7,110;8,117;9,139;10,159;11,164;12,171;13,190;14,204;15,224;16,226;17,237;18,226;19,217;20,194;21,185;22,165;23,142;24,133
D235221 1,3;2,16;3,37;4,46;5,73;6,91;7,103;8,118;9,148;10,152;11,159;12,174;13,204;14,183;15,171;16,147;17,144;18,129;19,128;20,116;21,97;22,70;23,48;24,29
D248221 1,3;2,16;3,19;4,42;5,59;6,84;7,116;8,139;9,131;10,114;11,89;12,62;13,32;14,5;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D261221 1,28;2,56;3,83;4,105;5,132;6,151;7,172;8,179;9,197;10,203;11,213;12,214;13,223;14,219;15,209;16,188;17,166;18,148;19,133;20,105;21,101;22,92;23,76;24,72
D274221 1,9;2,10;3,31;4,33;5,40;6,41;7,55;8,59;9,67;10,68;11,70;12,81;13,102;14,121;15,137;16,112;17,89;18,80;19,61;20,52;21,31;22,10;23,0;24,0
D287221 1,25;2,43;3,58;4,66;5,82;6,93;7,100;8,125;9,132;10,143;11,159;12,164;13,180;14,201;15,213;16,192;17,188;18,162;19,154;20,126;21,115;22,90;23,65;24,63
D300221 1,20;2,50;3,58;4,88;5,102;6,108;7,127;8,154;9,168;10,184;11,176;12,172;13,155;14,133;15,130;16,98;17,82;18,78;19,66;20,58;21,30;22,10;23,0;24,0
D313221 1,22;2,27;3,34;4,53;5,64;6,78;7,87;8,92;9,115;10,134;11,148;12,168;13,183;14,190;15,204;16,230;17,243;18,224;19,213;20,195;21,192;22,173;23,149;24,139
D326221 1,3;2,35;3,65;4,95;5,117;6,139;7,159;8,176;9,170;10,157;11,144;12,131;13,99;14,77;15,66;16,60;17,28;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D339221 1,13;2,28;3,31;4,37;5,53;6,69;7,71;8,93;9,117;10,141;11,163;12,189;13,208;14,227;15,232;16,242;17,249;18,226;19,206;20,204;21,188;22,182;23,171;24,164
D352221 1,23;2,53;3,64;4,91;5,99;6,100;7,128;8,138;9,127;10,97;11,92;12,91;13,74;14,73;15,63;16,41;17,24;18,7;19,4;20,0;21,0;22,0;23,0;24,0
D365221 1,22;2,37;3,65;4,95;5,98;6,118;7,124;8,144;9,116;10,99;11,93;12,68;13,34;14,11;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D378221 1,15;2,23;3,24;4,33;5,49;6,74;7,76;8,84;9,86;10,94;11,119;12,145;13,154;14,158;15,169;16,167;17,160;18,134;19,130;20,128;21,100;22,92;23,87;24,80
D391221 1,6;2,14;3,19;4,24;5,30;6,50;7,80;8,98;9,64;10,47;11,36;12,25;13,24;14,18;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D404221 1,9;2,33;3,47;4,65;5,80;6,90;7,105;8,131;9,150;10,160;11,165;12,181;13,205;14,229;15,235;16,237;17,239;18,226;19,200;20,199;21,180;22,170;23,165;24,155
D417221 1,27;2,46;3,65;4,95;5,112;6,118;7,150;8,167;9,171;10,190;11,171;12,141;13,114;14,89;15,86;16,85;17,57;18,29;19,17;20,0;21,0;22,0;23,0;24,0
D430221 1,11;2,20;3,44;4,69;5,80;6,92;7,103;8,130;9,131;10,158;11,157;12,146;13,143;14,121;15,94;16,83;17,72;18,48;19,42;20,20;21,4;22,0;23,0;24,0
D443221 1,4;2,16;3,31;4,33;5,35;6,49;7,50;8,75;9,82;10,91;11,92;12,106;13,111;14,139;15,158;16,157;17,141;18,119;19,93;20,78;21,63;22,42;23,20;24,19
D456221 1,19;2,31;3,42;4,57;5,82;6,107;7,118;8,125;9,140;10,154;11,161;12,184;13,195;14,200;15,216;16,195;17,187;18,185;19,164;20,153;21,145;22,133;23,115;24,101
