D362151 1,26;2,33;3,49;4,54;5,65;6,72;7,75;8,90;9,104;10,109;11,129;12,132;13,143;14,169;15,184;16,199;17,219;18,229;19,230;20,246;21,251;22,277;23,291;24,300;25,309;26,310;27,323;28,325;29,349;30,364;31,371;32,373;33,391;34,404;35,405;36,428;37,438;38,460;39,469;40,475;41,498;42,500;43,509;44,500;45,487;46,468;47,461;48,438;49,412;50,396;51,393;52,391;53,371;54,364;55,341;56,332;57,326;58,316;59,303;60,296
D387651 1,9;2,18;3,37;4,67;5,91;6,97;7,129;8,137;9,165;10,197;11,227;12,241;13,263;14,291;15,295;16,298;17,322;18,330;19,341;20,368;21,393;22,399;23,410;24,440;25,462;26,437;27,413;28,399;29,396;30,371;31,349;32,337;33,309;34,287;35,265;36,259;37,250;38,241;39,230;40,211;41,183;42,177;43,150;44,133;45,125;46,97;47,88;48,72;49,60;50,48;51,40;52,24;53,20;54,8;55,5;56,0;57,0;58,0;59,0;60,0
D413151 1,14;2,17;3,41;4,66;5,90;6,115;7,140;8,151;9,154;10,155;11,161;12,165;13,181;14,201;15,202;16,224;17,254;18,263;19,279;20,311;21,338;22,341;23,366;24,388;25,408;26,397;27,381;28,377;29,376;30,368;31,338;32,327;33,297;34,291;35,269;36,241;37,225;38,195;39,167;40,148;41,142;42,117;43,111;44,81;45,75;46,58;47,55;48,43;49,18;50,1;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D438651 1,13;2,40;3,70;4,85;5,89;6,116;7,119;8,134;9,140;10,159;11,169;12,173;13,192;14,214;15,239;16,240;17,246;18,249;19,274;20,295;21,320;22,345;23,372;24,378;25,387;26,409;27,434;28,453;29,460;30,472;31,475;32,453;33,441;34,416;35,410;36,395;37,379;38,367;39,340;40,333;41,329;42,308;43,286;44,279;45,252;46,246;47,224;48,203;49,179;50,166;51,150;52,149;53,142;54,139;55,120;56,110;57,97;58,96;59,71;60,67
D464151 1,20;2,48;3,75;4,91;5,123;6,124;7,132;8,156;9,183;10,195;11,225;12,229;13,248;14,256;15,281;16,311;17,333;18,355;19,372;20,391;21,399;22,411;23,433;24,445;25,465;26,464;27,461;28,458;29,449;30,419;31,400;32,378;33,356;34,337;35,310;36,288;37,279;38,270;39,269;40,263;41,243;42,237;43,223;44,199;45,185;46,173;47,170;48,142;49,138;50,118;51,90;52,84;53,83;54,71;55,62;56,40;57,16;58,13;59,0;60,0
D489651 1,26;2,46;3,66;4,86;5,97;6,123;7,147;8,171;9,186;10,208;11,217;12,224;13,227;14,238;15,241;16,261;17,287;18,313;19,326;20,352;21,367;22,387;23,396;24,419;25,437;26,460;27,476;28,492;29,501;30,512;31,523;32,537;33,551;34,571;35,573;36,583;37,586;38,596;39,618;40,619;41,620;42,646;43,660;44,658;45,632;46,612;47,611;48,585;49,563;50,561;51,542;52,520;53,501;54,487;55,471;56,455;57,445;58,436;59,429;60,427
D6161 1,23;2,34;3,44;4,55;5,58;6,64;7,80;8,99;9,119;10,138;11,148;12,174;13,194;14,217;15,236;16,256;17,270;18,280;19,302;20,320;21,331;22,351;23,369;24,387;25,396;26,407;27,422;28,423;29,447;30,460;31,484;32,499;33,501;34,508;35,528;36,554;37,574;38,579;39,597;40,610;41,625;42,649;43,663;44,641;45,640;46,616;47,607;48,601;49,575;50,566;51,542;52,523;53,504;54,494;55,472;56,450;57,447;58,437;59,424;60,418
D36661 1,22;2,43;3,70;4,88;5,110;6,111;7,138;8,168;9,181;10,211;11,241;12,245;13,260;14,273;15,303;16,306;17,328;18,353;19,363;20,369;21,382;22,398;23,416;24,422;25,440;26,453;27,481;28,508;29,517;30,521;31,524;32,494;33,478;34,472;35,445;36,436;37,406;38,390;39,363;40,350;41,349;42,340;43,318;44,305;45,292;46,265;47,247;48,244;49,241;50,235;51,222;52,194;53,169;54,157;55,145;56,118;57,90;58,66;59,50;60,26
D67161 1,3;2,11;3,24;4,30;5,60;6,73;7,100;8,120;9,140;10,153;11,170;12,181;13,184;14,201;15,231;16,258;17,263;18,297;19,307;20,301;21,296;22,276;23,248;24,230;25,205;26,188;27,158;28,145;29,142;30,119;31,87;32,76;33,70;34,43;35,35;36,24;37,18;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D97661 1,1;2,14;3,36;4,51;5,55;6,74;7,98;8,108;9,135;10,159;11,166;12,193;13,214;14,242;15,263;16,288;17,304;18,307;19,319;20,343;21,355;22,382;23,388;24,415;25,445;26,470;27,483;28,493;29,523;30,526;31,554;32,526;33,502;34,490;35,465;36,446;37,437;38,418;39,415;40,387;41,362;42,340;43,316;44,291;45,263;46,235;47,208;48,183;49,179;50,169;51,168;52,149;53,127;54,102;55,75;56,63;57,44;58,16;59,1;60,0
D128161 1,22;2,50;3,78;4,94;5,119;6,135;7,167;8,179;9,183;10,192;11,196;12,213;13,229;14,249;15,266;16,293;17,296;18,307;19,337;20,351;21,371;22,401;23,402;24,426;25,437;26,436;27,427;28,415;29,411;30,397;31,393;32,373;33,370;34,366;35,352;36,333;37,306;38,295;39,270;40,258;41,242;42,215;43,196;44,192;45,164;46,147;47,139;48,135;49,132;50,124;51,108;52,83;53,51;54,48;55,23;56,4;57,0;58,0;59,0;60,0
D158661 1,5;2,23;3,49;4,57;5,66;6,94;7,96;8,119;9,147;10,158;11,177;12,193;13,194;14,201;15,210;16,218;17,244;18,249;19,275;20,279;21,286;22,309;23,320;24,341;25,360;26,388;27,397;28,425;29,429;30,452;31,461;32,475;33,501;34,505;35,523;36,535;37,539;38,535;39,530;40,521;41,502;42,486;43,485;44,462;45,448;46,436;47,429;48,425;49,406;50,402;51,377;52,351;53,328;54,303;55,298;56,286;57,265;58,250;59,231;60,206
D189161 1,27;2,47;3,77;4,88;5,99;6,119;7,149;8,152;9,180;10,212;11,225;12,236;13,254;14,284;15,301;16,304;17,314;18,342;19,367;20,357;21,340;22,325;23,314;24,282;25,276;26,275;27,250;28,249;29,239;30,219;31,192;32,189;33,188;34,163;35,138;36,115;37,107;38,89;39,83;40,56;41,46;42,45;43,18;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D219661 1,8;2,22;3,36;4,40;5,46;6,52;7,76;8,106;9,118;10,143;11,160;12,190;13,222;14,242;15,245;16,259;17,283;18,311;19,328;20,360;21,384;22,392;23,401;24,402;25,410;26,380;27,361;28,350;29,336;30,322;31,306;32,290;33,289;34,285;35,253;36,241;37,214;38,190;39,179;40,173;41,153;42,144;43,116;44,84;45,75;46,51;47,48;48,20;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D250161 1,32;2,35;3,59;4,78;5,110;6,140;7,152;8,156;9,157;10,166;11,191;12,216;13,224;14,236;15,237;16,253;17,272;18,289;19,305;20,314;21,341;22,358;23,382;24,401;25,402;26,375;27,359;28,335;29,321;30,301;31,295;32,292;33,280;34,264;35,240;36,231;37,222;38,213;39,197;40,165;41,141;42,122;43,106;44,102;45,78;46,64;47,58;48,41;49,25;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D280661 1,15;2,17;3,19;4,34;5,58;6,77;7,80;8,93;9,108;10,127;11,141;12,146;13,159;14,168;15,177;16,200;17,207;18,208;19,209;20,222;21,237;22,242;23,257;24,279;25,295;26,305;27,312;28,313;29,335;30,341;31,350;32,366;33,377;34,390;35,416;36,438;37,441;38,444;39,455;40,457;41,458;42,473;43,495;44,472;45,469;46,447;47,421;48,420;49,405;50,403;51,392;52,373;53,367;54,352;55,334;56,321;57,308;58,294;59,288;60,283
D311161 1,13;2,35;3,36;4,57;5,67;6,74;7,87;8,96;9,114;10,141;11,160;12,184;13,200;14,203;15,213;16,219;17,226;18,247;19,256;20,266;21,282;22,292;23,296;24,297;25,300;26,328;27,338;28,341;29,342;30,361;31,362;32,349;33,324;34,318;35,312;36,287;37,260;38,238;39,232;40,208;41,195;42,185;43,158;44,142;45,121;46,106;47,99;48,98;49,97;50,79;51,57;52,38;53,23;54,22;55,9;56,6;57,0;58,0;59,0;60,0
D341661 1,6;2,34;3,66;4,96;5,119;6,142;7,176;8,199;9,204;10,212;11,213;12,243;13,277;14,297;15,315;16,326;17,354;18,388;19,408;20,385;21,380;22,357;23,330;24,305;25,304;26,277;27,257;28,239;29,205;30,173;31,162;32,161;33,146;34,140;35,106;36,88;37,77;38,66;39,49;40,24;41,13;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D372161 1,1;2,7;3,32;4,47;5,72;6,75;7,84;8,112;9,136;10,146;11,164;12,176;13,183;14,198;15,228;16,229;17,233;18,261;19,270;20,276;21,279;22,291;23,304;24,305;25,315;26,334;27,362;28,368;29,395;30,422;31,452;32,433;33,429;34,407;35,395;36,383;37,374;38,368;39,358;40,328;41,304;42,274;43,259;44,234;45,212;46,187;47,159;48,138;49,111;50,96;51,69;52,47;53,19;54,9;55,0;56,0;57,0;58,0;59,0;60,0
D402661 1,22;2,44;3,55;4,70;5,85;6,89;7,111;8,120;9,139;10,167;11,190;12,192;13,211;14,237;15,258;16,270;17,281;18,309;19,323;20,342;21,367;22,379;23,394;24,422;25,438;26,453;27,464;28,486;29,491;30,516;31,520;32,535;33,547;34,569;35,585;36,607;37,618;38,597;39,581;40,556;41,555;42,550;43,546;44,531;45,515;46,492;47,485;48,480;49,472;50,444;51,443;52,435;53,421;54,413;55,388;56,369;57,367;58,348;59,332;60,320
D433161 1,5;2,28;3,47;4,61;5,79;6,102;7,113;8,136;9,145;10,161;11,172;12,192;13,205;14,227;15,253;16,271;17,293;18,307;19,331;20,349;21,358;22,373;23,382;24,408;25,424;26,431;27,445;28,452;29,455;30,464;31,470;32,481;33,504;34,509;35,515;36,521;37,536;38,550;39,568;40,578;41,583;42,607;43,621;44,619;45,610;46,594;47,571;48,560;49,545;50,544;51,538;52,512;53,511;54,508;55,507;56,488;57,475;58,455;59,429;60,427
D463661 1,28;2,39;3,58;4,77;5,78;6,110;7,116;8,125;9,147;10,179;11,209;12,221;13,249;14,258;15,262;16,271;17,283;18,313;19,321;20,348;21,349;22,350;23,380;24,405;25,413;26,383;27,382;28,374;29,370;30,354;31,337;32,315;33,301;34,293;35,265;36,240;37,224;38,215;39,183;40,167;41,159;42,147;43,119;44,102;45,72;46,56;47,55;48,47;49,33;50,11;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D494161 1,12;2,40;3,58;4,62;5,64;6,92;7,93;8,105;9,127;10,138;11,163;12,164;13,189;14,210;15,224;16,239;17,247;18,263;19,284;20,296;21,305;22,312;23,323;24,344;25,365;26,379;27,402;28,418;29,430;30,455;31,460;32,474;33,476;34,488;35,510;36,538;37,539;38,527;39,512;40,484;41,466;42,444;43,435;44,414;45,405;46,394;47,376;48,348;49,340;50,326;51,324;52,312;53,290;54,289;55,273;56,259;57,257;58,253;59,246;60,228
D524661 1,16;2,36;3,55;4,81;5,107;6,109;7,114;8,116;9,126;10,133;11,142;12,166;13,177;14,178;15,197;16,221;17,236;18,255;19,279;20,292;21,318;22,338;23,364;24,371;25,394;26,414;27,425;28,444;29,450;30,460;31,470;32,480;33,496;34,518;35,540;36,547;37,566;38,584;39,602;40,612;41,619;42,620;43,631;44,613;45,607;46,588;47,572;48,570;49,569;50,553;51,533;52,526;53,519;54,509;55,491;56,484;57,475;58,473;59,460;60,438
D555161 1,17;2,32;3,59;4,77;5,111;6,121;7,136;8,159;9,162;10,177;11,187;12,200;13,232;14,254;15,260;16,277;17,287;18,305;19,322;20,297;21,286;22,273;23,263;24,248;25,247;26,230;27,196;28,176;29,153;30,123;31,122;32,94;33,76;34,53;35,50;36,45;37,15;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D585661 1,22;2,37;3,60;4,78;5,112;6,117;7,125;8,153;9,187;10,200;11,203;12,228;13,251;14,271;15,291;16,313;17,326;18,344;19,362;20,356;21,331;22,321;23,320;24,315;25,281;26,276;27,265;28,259;29,244;30,216;31,210;32,209;33,194;34,166;35,158;36,141;37,119;38,89;39,74;40,69;41,44;42,39;43,26;44,1;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D7171 1,22;2,40;3,41;4,55;5,71;6,97;7,104;8,128;9,147;10,169;11,192;12,195;13,218;14,221;15,240;16,259;17,266;18,267;19,286;20,309;21,315;22,331;23,338;24,351;25,361;26,387;27,397;28,402;29,421;30,428;31,447;32,469;33,479;34,503;35,510;36,525;37,530;38,537;39,553;40,575;41,589;42,611;43,633;44,611;45,608;46,584;47,578;48,565;49,559;50,549;51,539;52,530;53,520;54,505;55,503;56,500;57,498;58,479;59,473;60,450
D42671 1,30;2,44;3,48;4,57;5,84;6,101;7,126;8,137;9,154;10,165;11,195;12,220;13,223;14,224;15,252;16,272;17,302;18,311;19,330;20,333;21,339;22,356;23,365;24,381;25,413;26,386;27,378;28,351;29,329;30,328;31,319;32,295;33,284;34,262;35,240;36,237;37,209;38,184;39,176;40,175;41,159;42,132;43,128;44,124;45,120;46,90;47,73;48,56;49,42;50,15;51,9;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D78171 1,12;2,20;3,36;4,45;5,49;6,55;7,82;8,83;9,100;10,130;11,134;12,159;13,181;14,187;15,188;16,215;17,231;18,259;19,267;20,283;21,294;22,308;23,309;24,334;25,346;26,326;27,318;28,291;29,282;30,271;31,268;32,256;33,234;34,218;35,191;36,174;37,142;38,123;39,111;40,100;41,88;42,72;43,53;44,39;45,12;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D113671 1,30;2,41;3,61;4,91;5,94;6,118;7,138;8,147;9,156;10,184;11,208;12,209;13,233;14,263;15,293;16,302;17,310;18,334;19,340;20,344;21,372;22,388;23,402;24,421;25,443;26,411;27,407;28,382;29,362;30,361;31,334;32,306;33,298;34,270;35,250;36,242;37,233;38,201;39,177;40,173;41,159;42,156;43,144;44,127;45,126;46,117;47,97;48,69;49,49;50,35;51,7;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D149171 1,6;2,19;3,31;4,58;5,73;6,88;7,116;8,141;9,166;10,185;11,203;12,221;13,246;14,256;15,263;16,284;17,309;18,327;19,357;20,381;21,390;22,405;23,423;24,442;25,460;26,463;27,464;28,482;29,500;30,513;31,526;32,511;33,504;34,480;35,476;36,458;37,445;38,430;39,411;40,390;41,374;42,352;43,339;44,315;45,293;46,265;47,241;48,220;49,195;50,188;51,164;52,136;53,130;54,127;55,109;56,82;57,70;58,49;59,46;60,22
D184671 1,18;2,32;3,41;4,56;5,62;6,68;7,88;8,89;9,113;10,135;11,149;12,175;13,182;14,187;15,197;16,212;17,238;18,261;19,262;20,277;21,278;22,291;23,292;24,318;25,337;26,360;27,373;28,389;29,392;30,410;31,432;32,455;33,471;34,486;35,501;36,524;37,534;38,556;39,576;40,578;41,602;42,615;43,631;44,613;45,603;46,602;47,592;48,566;49,561;50,556;51,546;52,524;53,498;54,482;55,472;56,450;57,431;58,430;59,420;60,415
D220171 1,28;2,47;3,65;4,86;5,101;6,102;7,112;8,115;9,139;10,142;11,154;12,170;13,179;14,209;15,216;16,220;17,221;18,231;19,240;20,250;21,254;22,281;23,287;24,317;25,330;26,337;27,344;28,360;29,366;30,376;31,394;32,388;33,373;34,346;35,327;36,306;37,282;38,267;39,243;40,239;41,211;42,187;43,177;44,149;45,133;46,108;47,95;48,71;49,41;50,16;51,1;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D255671 1,17;2,42;3,64;4,77;5,94;6,126;7,136;8,151;9,152;10,167;11,182;12,212;13,222;14,242;15,270;16,292;17,324;18,335;19,355;20,344;21,336;22,321;23,293;24,266;25,255;26,240;27,239;28,205;29,188;30,165;31,137;32,124;33,119;34,92;35,62;36,42;37,20;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D291171 1,8;2,20;3,38;4,63;5,78;6,90;7,118;8,132;9,151;10,163;11,181;12,195;13,207;14,229;15,237;16,242;17,249;18,254;19,262;20,274;21,296;22,304;23,309;24,321;25,346;26,358;27,370;28,391;29,409;30,425;31,437;32,462;33,471;34,490;35,518;36,532;37,541;38,522;39,500;40,478;41,457;42,450;43,425;44,397;45,381;46,366;47,364;48,363;49,342;50,320;51,308;52,280;53,279;54,258;55,243;56,217;57,208;58,203;59,185;60,173
D326671 1,8;2,35;3,41;4,64;5,96;6,128;7,145;8,148;9,180;10,208;11,231;12,239;13,242;14,250;15,275;16,286;17,311;18,341;19,344;20,321;21,320;22,314;23,301;24,284;25,252;26,224;27,192;28,181;29,166;30,144;31,117;32,99;33,84;34,71;35,60;36,35;37,29;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D362171 1,12;2,29;3,35;4,55;5,83;6,95;7,119;8,149;9,155;10,171;11,175;12,186;13,214;14,222;15,239;16,251;17,257;18,263;19,283;20,295;21,322;22,325;23,326;24,350;25,364;26,347;27,339;28,333;29,327;30,319;31,305;32,294;33,291;34,277;35,268;36,260;37,241;38,238;39,229;40,218;41,198;42,168;43,146;44,124;45,120;46,98;47,86;48,80;49,55;50,47;51,20;52,8;53,5;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D397671 1,16;2,27;3,41;4,63;5,68;6,84;7,98;8,111;9,120;10,135;11,146;12,160;13,173;14,199;15,222;16,233;17,253;18,260;19,279;20,288;21,310;22,330;23,346;24,356;25,361;26,362;27,382;28,383;29,385;30,399;31,404;32,406;33,430;34,440;35,460;36,486;37,508;38,511;39,537;40,559;41,573;42,582;43,589;44,563;45,540;46,527;47,521;48,495;49,469;50,464;51,459;52,449;53,442;54,428;55,410;56,399;57,384;58,365;59,363;60,358
D433171 1,3;2,21;3,43;4,65;5,75;6,82;7,83;8,99;9,122;10,148;11,174;12,181;13,195;14,202;15,220;16,242;17,251;18,256;19,269;20,275;21,288;22,301;23,319;24,320;25,335;26,342;27,348;28,362;29,365;30,378;31,381;32,386;33,402;34,412;35,432;36,442;37,466;38,492;39,516;40,539;41,561;42,585;43,586;44,564;45,545;46,523;47,520;48,509;49,486;50,470;51,454;52,448;53,442;54,419;55,408;56,394;57,385;58,383;59,378;60,359
D468671 1,19;2,25;3,47;4,53;5,55;6,66;7,76;8,99;9,117;10,127;11,134;12,152;13,154;14,173;15,188;16,207;17,225;18,251;19,267;20,276;21,286;22,289;23,304;24,319;25,335;26,355;27,362;28,388;29,395;30,404;31,417;32,428;33,444;34,457;35,467;36,490;37,510;38,530;39,546;40,562;41,575;42,589;43,605;44,604;45,581;46,561;47,560;48,540;49,524;50,521;51,507;52,505;53,503;54,487;55,481;56,463;57,448;58,446;59,443;60,442
D504171 1,34;2,54;3,84;4,97;5,119;6,153;7,173;8,190;9,212;10,220;11,250;12,284;13,316;14,338;15,361;16,376;17,410;18,437;19,467;20,440;21,423;22,415;23,392;24,362;25,332;26,312;27,307;28,273;29,255;30,221;31,206;32,196;33,174;34,159;35,148;36,130;37,100;38,77;39,52;40,37;41,31;42,30;43,24;44,1;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D539671 1,10;2,16;3,26;4,47;5,54;6,69;7,70;8,86;9,110;10,137;11,156;12,166;13,196;14,202;15,232;16,257;17,270;18,279;19,282;20,309;21,327;22,357;23,376;24,400;25,415;26,425;27,440;28,470;29,476;30,495;31,523;32,502;33,481;34,471;35,468;36,447;37,420;38,413;39,412;40,391;41,373;42,358;43,330;44,309;45,284;46,259;47,240;48,225;49,213;50,191;51,169;52,154;53,153;54,123;55,119;56,95;57,70;58,49;59,19;60,13
D575171 1,8;2,19;3,21;4,35;5,43;6,59;7,82;8,108;9,134;10,136;11,151;12,152;13,160;14,181;15,200;16,222;17,241;18,246;19,254;20,262;21,273;22,301;23,329;24,348;25,371;26,385;27,404;28,429;29,440;30,465;31,491;32,498;33,509;34,535;35,539;36,554;37,579;38,560;39,544;40,536;41,528;42,520;43,492;44,466;45,462;46,458;47,442;48,423;49,402;50,395;51,387;52,372;53,356;54,331;55,320;56,319;57,297;58,285;59,269;60,268
D610671 1,30;2,36;3,51;4,83;5,108;6,116;7,129;8,161;9,176;10,210;11,220;12,228;13,231;14,253;15,275;16,297;17,325;18,338;19,361;20,336;21,330;22,300;23,266;24,232;25,209;26,203;27,178;28,165;29,148;30,133;31,127;32,100;33,85;34,53;35,38;36,8;37,0;38,0;39,0;40,0;41,0;42,0;43,0;44,0;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
D646171 1,5;2,27;3,31;4,43;5,50;6,75;7,96;8,107;9,135;10,163;11,177;12,186;13,197;14,208;15,215;16,217;17,236;18,254;19,277;20,291;21,316;22,341;23,359;24,361;25,369;26,383;27,405;28,420;29,432;30,458;31,460;32,488;33,503;34,521;35,544;36,560;37,568;38,557;39,542;40,520;41,519;42,494;43,480;44,455;45,437;46,416;47,398;48,386;49,361;50,345;51,331;52,320;53,292;54,283;55,255;56,254;57,239;58,238;59,222;60,203
D681671 1,18;2,37;3,58;4,86;5,98;6,111;7,114;8,118;9,124;10,137;11,164;12,182;13,189;14,199;15,215;16,236;17,245;18,266;19,291;20,297;21,313;22,326;23,336;24,343;25,367;26,389;27,417;28,418;29,433;30,439;31,460;32,457;33,456;34,453;35,441;36,420;37,407;38,404;39,388;40,369;41,365;42,352;43,325;44,319;45,292;46,265;47,255;48,242;49,212;50,209;51,200;52,190;53,186;54,170;55,145;56,136;57,115;58,105;59,75;60,68
D8181 1,22;2,28;3,35;4,46;5,59;6,82;7,108;8,118;9,141;10,155;11,169;12,184;13,208;14,215;15,226;16,229;17,242;18,245;19,261;20,268;21,270;22,294;23,317;24,335;25,358;26,363;27,381;28,390;29,406;30,419;31,432;32,446;33,456;34,479;35,488;36,498;37,501;38,506;39,507;40,518;41,544;42,568;43,592;44,582;45,566;46,559;47,550;48,532;49,531;50,522;51,509;52,494;53,480;54,461;55,439;56,423;57,416;58,415;59,414;60,403
D48681 1,13;2,35;3,57;4,67;5,76;6,80;7,104;8,123;9,130;10,133;11,142;12,169;13,199;14,202;15,208;16,227;17,228;18,234;19,253;20,254;21,278;22,279;23,303;24,319;25,341;26,351;27,361;28,374;29,387;30,394;31,418;32,397;33,396;34,395;35,388;36,370;37,367;38,348;39,338;40,325;41,312;42,293;43,272;44,268;45,267;46,264;47,236;48,215;49,206;50,205;51,178;52,171;53,153;54,131;55,116;56,98;57,76;58,73;59,61;60,49
D89181 1,7;2,12;3,28;4,36;5,43;6,59;7,82;8,91;9,107;10,125;11,153;12,176;13,183;14,206;15,231;16,238;17,245;18,254;19,275;20,277;21,282;22,290;23,295;24,306;25,322;26,327;27,345;28,367;29,372;30,379;31,405;32,417;33,440;34,468;35,494;36,520;37,546;38,518;39,499;40,497;41,478;42,460;43,455;44,434;45,409;46,407;47,399;48,385;49,383;50,379;51,368;52,366;53,352;54,351;55,340;56,332;57,314;58,291;59,289;60,287
D129681 1,10;2,38;3,59;4,69;5,78;6,85;7,107;8,122;9,146;10,162;11,187;12,215;13,222;14,252;15,270;16,280;17,293;18,315;19,334;20,358;21,377;22,390;23,406;24,436;25,443;26,450;27,472;28,473;29,498;30,513;31,541;32,520;33,519;34,516;35,500;36,487;37,472;38,462;39,453;40,429;41,401;42,380;43,359;44,352;45,346;46,336;47,329;48,301;49,291;50,263;51,245;52,229;53,210;54,206;55,194;56,164;57,148;58,126;59,104;60,98
D170181 1,19;2,42;3,47;4,51;5,76;6,101;7,126;8,131;9,153;10,172;11,191;12,196;13,224;14,250;15,264;16,289;17,304;18,308;19,336;20,362;21,370;22,379;23,390;24,413;25,436;26,461;27,472;28,493;29,518;30,546;31,568;32,593;33,609;34,621;35,636;36,644;37,659;38,657;39,638;40,636;41,620;42,597;43,592;44,566;45,558;46,550;47,548;48,526;49,503;50,477;51,469;52,447;53,429;54,421;55,412;56,405;57,384;58,382;59,377;60,361
D210681 1,24;2,29;3,52;4,53;5,73;6,78;7,93;8,106;9,107;10,116;11,142;12,162;13,163;14,176;15,200;16,216;17,217;18,224;19,231;20,251;21,258;22,282;23,289;24,311;25,313;26,316;27,323;28,341;29,363;30,372;31,379;32,403;33,413;34,416;35,423;36,442;37,453;38,466;39,471;40,491;41,502;42,517;43,526;44,504;45,501;46,475;47,464;48,445;49,436;50,420;51,394;52,388;53,379;54,364;55,363;56,345;57,339;58,337;59,315;60,297
D251181 1,4;2,14;3,39;4,45;5,67;6,82;7,91;8,113;9,134;10,135;11,165;12,195;13,199;14,215;15,216;16,228;17,238;18,251;19,260;20,264;21,283;22,301;23,320;24,345;25,372;26,390;27,394;28,397;29,406;30,416;31,446;32,427;33,411;34,393;35,369;36,357;37,348;38,347;39,332;40,331;41,307;42,277;43,250;44,232;45,213;46,212;47,200;48,170;49,163;50,159;51,135;52,120;53,107;54,86;55,59;56,38;57,37;58,31;59,19;60,12
D291681 1,26;2,41;3,43;4,50;5,57;6,82;7,83;8,111;9,120;10,145;11,147;12,152;13,180;14,188;15,196;16,217;17,218;18,230;19,258;20,286;21,309;22,334;23,348;24,364;25,385;26,392;27,413;28,427;29,445;30,452;31,470;32,485;33,506;34,527;35,553;36,581;37,597;38,596;39,573;40,555;41,554;42,531;43,519;44,511;45,492;46,491;47,487;48,469;49,453;50,427;51,399;52,390;53,362;54,350;55,346;56,344;57,336;58,322;59,307;60,285
D332181 1,11;2,25;3,39;4,48;5,54;6,55;7,62;8,68;9,75;10,82;11,85;12,101;13,115;14,137;15,143;16,152;17,166;18,184;19,191;20,193;21,202;22,216;23,239;24,253;25,272;26,275;27,291;28,307;29,308;30,321;31,322;32,336;33,359;34,385;35,396;36,416;37,432;38,451;39,471;40,472;41,491;42,500;43,523;44,497;45,487;46,481;47,458;48,448;49,438;50,423;51,413;52,395;53,377;54,367;55,349;56,346;57,333;58,315;59,302;60,296
D372681 1,19;2,40;3,48;4,57;5,64;6,86;7,112;8,130;9,158;10,160;11,188;12,189;13,205;14,228;15,232;16,239;17,258;18,283;19,309;20,337;21,341;22,367;23,372;24,383;25,391;26,393;27,405;28,419;29,444;30,470;31,491;32,498;33,520;34,534;35,562;36,585;37,606;38,590;39,574;40,572;41,558;42,537;43,525;44,500;45,492;46,470;47,468;48,447;49,439;50,420;51,415;52,396;53,384;54,383;55,372;56,350;57,345;58,340;59,331;60,310
D413181 1,17;2,49;3,76;4,84;5,102;6,115;7,126;8,148;9,161;10,176;11,199;12,226;13,253;14,270;15,285;16,298;17,325;18,348;19,382;20,381;21,363;22,345;23,339;24,328;25,323;26,305;27,282;28,248;29,233;30,222;31,211;32,210;33,178;34,175;35,174;36,157;37,134;38,116;39,93;40,78;41,72;42,57;43,32;44,15;45,0;46,0;47,0;48,0;49,0;50,0;51,0;52,0;53,0;54,0;55,0;56,0;57,0;58,0;59,0;60,0
